JDAY,K,I,EX_TOXIN_1,EX_TOXIN_2,EX_TOXIN_3,EX_TOXIN_4,IN_TOXIN_1,IN_TOXIN_2,IN_TOXIN_3,IN_TOXIN_4,CTESS_TOXIN_1,CTESS_TOXIN_2,CTESS_TOXIN_3,CTESS_TOXIN_4,ALG_1,
   283.806,   8,  28,  0.7836E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1074E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1696E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2096E+00,
   283.806,  15,  28,  0.3386E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4148E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1150E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8425E-01,
   283.903,   8,  28,  0.7801E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9121E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2770E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1801E+00,
   283.903,  15,  28,  0.3300E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4913E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5531E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9910E-01,
   284.000,   8,  28,  0.7724E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8108E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3379E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1616E+00,
   284.000,  15,  28,  0.3248E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5254E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2662E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1050E+00,
   284.104,   8,  28,  0.7623E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8433E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3041E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1702E+00,
   284.104,  15,  28,  0.3193E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4802E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5106E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9493E-01,
   284.201,   8,  28,  0.7643E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1036E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1742E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2092E+00,
   284.201,  15,  28,  0.3204E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3944E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1087E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7763E-01,
   284.306,   8,  28,  0.7577E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1187E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6262E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2400E+00,
   284.306,  15,  28,  0.3256E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3108E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1698E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6125E-01,
   284.403,   8,  28,  0.7523E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1519E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1709E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3091E+00,
   284.403,  15,  28,  0.3307E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2618E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2080E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5192E-01,
   284.500,   8,  28,  0.7474E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1797E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3688E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3616E+00,
   284.500,  15,  28,  0.3359E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2454E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2247E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4908E-01,
   284.604,   8,  28,  0.7389E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1753E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3481E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3471E+00,
   284.604,  15,  28,  0.3404E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2627E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2180E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5309E-01,
   284.701,   8,  28,  0.7211E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1430E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1467E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2802E+00,
   284.701,  15,  28,  0.3528E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3315E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1846E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6786E-01,
   284.806,   8,  28,  0.7022E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9728E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1459E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1896E+00,
   284.806,  15,  28,  0.3652E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4728E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1053E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9640E-01,
   284.903,   8,  28,  0.6904E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8426E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2215E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1663E+00,
   284.903,  15,  28,  0.3508E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5765E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2113E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1164E+00,
   285.000,   8,  28,  0.6788E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7550E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2681E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1507E+00,
   285.000,  15,  28,  0.3376E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6127E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1700E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1222E+00,
   285.104,   8,  28,  0.7066E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9532E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1612E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1932E+00,
   285.104,  15,  28,  0.3216E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5307E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2026E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1046E+00,
   285.201,   8,  28,  0.7298E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1108E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8445E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2226E+00,
   285.201,  15,  28,  0.3172E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4162E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9095E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8165E-01,
   285.306,   8,  28,  0.7274E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1181E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3161E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2376E+00,
   285.306,  15,  28,  0.3222E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3155E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1624E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6208E-01,
   285.403,   8,  28,  0.7369E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1344E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6947E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2744E+00,
   285.403,  15,  28,  0.3286E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2601E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2069E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5147E-01,
   285.500,   8,  28,  0.7342E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1623E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2641E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3265E+00,
   285.500,  15,  28,  0.3272E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2360E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2212E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4713E-01,
   285.604,   8,  28,  0.7259E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1587E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2489E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3147E+00,
   285.604,  15,  28,  0.3394E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2856E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2001E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5893E-01,
   285.701,   8,  28,  0.7137E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1326E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8387E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2602E+00,
   285.701,  15,  28,  0.3539E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4712E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9247E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9761E-01,
   285.806,   8,  28,  0.7135E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1110E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6418E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2190E+00,
   285.806,  15,  28,  0.3492E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7026E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6492E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1427E+00,
   285.903,   8,  28,  0.7369E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1089E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1053E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2168E+00,
   285.903,  15,  28,  0.3167E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8066E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1680E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1618E+00,
   286.000,   8,  28,  0.7401E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1049E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1364E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2098E+00,
   286.000,  15,  28,  0.2686E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7777E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1992E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1544E+00,
   286.104,   8,  28,  0.7410E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1069E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1241E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2144E+00,
   286.104,  15,  28,  0.2464E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6661E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1523E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1314E+00,
   286.201,   8,  28,  0.7369E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1095E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1020E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2195E+00,
   286.201,  15,  28,  0.2574E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5386E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5925E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1060E+00,
   286.306,   8,  28,  0.7338E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1127E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7694E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2261E+00,
   286.306,  15,  28,  0.2943E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4294E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5278E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8460E-01,
   286.403,   8,  28,  0.7341E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1273E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2392E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2608E+00,
   286.403,  15,  28,  0.3160E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3573E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1269E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7065E-01,
   286.500,   8,  28,  0.7492E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1648E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2653E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3339E+00,
   286.500,  15,  28,  0.2928E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3091E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1370E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6128E-01,
   286.604,   8,  28,  0.7798E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1851E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3707E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3709E+00,
   286.604,  15,  28,  0.2392E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2975E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8486E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5985E-01,
   286.701,   8,  28,  0.8132E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1779E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2828E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3520E+00,
   286.701,  15,  28,  0.1970E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3546E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8959E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7233E-01,
   286.806,   8,  28,  0.8298E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1492E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6460E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2942E+00,
   286.806,  15,  28,  0.1813E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4837E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1055E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9874E-01,
   286.903,   8,  28,  0.8404E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1255E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1113E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2486E+00,
   286.903,  15,  28,  0.1995E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6185E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1780E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1254E+00,
   287.000,   8,  28,  0.8242E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1233E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1083E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2465E+00,
   287.000,  15,  28,  0.2319E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7011E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1991E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1408E+00,
   287.104,   8,  28,  0.7907E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1275E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4886E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2541E+00,
   287.104,  15,  28,  0.2622E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6898E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1590E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1370E+00,
   287.201,   8,  28,  0.7744E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1291E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1181E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2589E+00,
   287.201,  15,  28,  0.2788E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5938E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7558E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1170E+00,
   287.306,   8,  28,  0.7724E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1345E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2713E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2701E+00,
   287.306,  15,  28,  0.2768E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4570E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1556E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8960E-01,
   287.403,   8,  28,  0.7750E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1621E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2141E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3317E+00,
   287.403,  15,  28,  0.2625E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3491E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.7256E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6866E-01,
   287.500,   8,  28,  0.7821E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2023E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4819E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4082E+00,
   287.500,  15,  28,  0.2461E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2921E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9260E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5806E-01,
   287.604,   8,  28,  0.7907E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2092E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5200E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4164E+00,
   287.604,  15,  28,  0.2408E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2959E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.8324E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5964E-01,
   287.701,   8,  28,  0.7980E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1837E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3369E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3615E+00,
   287.701,  15,  28,  0.2474E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3377E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.6237E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6825E-01,
   287.806,   8,  28,  0.8013E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1456E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7080E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2864E+00,
   287.806,  15,  28,  0.2569E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4075E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.2582E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8276E-01,
   287.903,   8,  28,  0.8047E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1202E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1075E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2381E+00,
   287.903,  15,  28,  0.2597E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5020E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3535E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1016E+00,
   288.000,   8,  28,  0.7990E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1201E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1021E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2401E+00,
   288.000,  15,  28,  0.2599E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5501E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6812E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1101E+00,
   288.104,   8,  28,  0.7844E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1268E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3962E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2546E+00,
   288.104,  15,  28,  0.2640E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5119E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3795E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1013E+00,
   288.201,   8,  28,  0.7829E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1342E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1240E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2696E+00,
   288.201,  15,  28,  0.2696E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4186E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.3159E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.8230E-01,
   288.306,   8,  28,  0.7422E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1312E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3816E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2632E+00,
   288.306,  15,  28,  0.2755E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3188E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1058E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6266E-01,
   288.403,   8,  28,  0.7410E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1530E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1890E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3127E+00,
   288.403,  15,  28,  0.2812E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2625E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1501E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5207E-01,
   288.500,   8,  28,  0.7434E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1891E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4347E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3814E+00,
   288.500,  15,  28,  0.2846E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2514E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1612E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5034E-01,
   288.604,   8,  28,  0.7470E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1928E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4561E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3832E+00,
   288.604,  15,  28,  0.2835E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2668E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1498E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.5373E-01,
   288.701,   8,  28,  0.7493E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1645E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2593E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3230E+00,
   288.701,  15,  28,  0.2783E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3069E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1163E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.6228E-01,
   288.806,   8,  28,  0.7487E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1182E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5744E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2314E+00,
   288.806,  15,  28,  0.2747E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.3922E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.5454E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.7971E-01,
   288.903,   8,  28,  0.7467E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1073E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1299E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2128E+00,
   288.903,  15,  28,  0.2720E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4688E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.9987E-10,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9447E-01,
   289.000,   8,  28,  0.7426E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1098E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.1085E-07,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2199E+00,
   289.000,  15,  28,  0.2672E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.4858E-02,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1461E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.9684E-01,
   289.104,   8,  28,  0.7286E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.1174E-01,  0.0000E+00,  0.0000E+00,  0.0000E+00, -0.4065E-08,  0.0000E+00,  0.0000E+00,  0.0000E+00,  0.2356E+00,
