JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     TDS,    Gen1,    Gen3,    ISS1,      N2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    ALG1,      DO,     TIC,     ALK,MICROCYS,     EPI,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,NH4NITR (kg/d),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),NH3GAS  (kg/d),NO3DEN  (kg/d),NO3AG   (kg/d),NO3EG   (kg/d),NO3SED  (kg/d),LDOMDK  (kg/d),LRDOM   (kg/d),DOREAR  (kg/d),DOSED   (kg/d), CO2GASX(kg/d), SD_C_IN(kg/d), SD_N_IN(kg/d), SD_P_IN(kg/d), DOSEDIA(kg/d),PLIM_ALG1    ,NLIM_ALG1    ,LLIM_ALG1    ,
   275.306,   600.000,   123.794,    24.185,    -0.007,    12.863,   133.359,     0.543,    51.444,  2866.000,     1.000,    19.313,  -131.159,   125.811,   304.654,   430.674,    97.045,    33.904,     0.199,    51.953,   100.000,     0.000,     0.001,    13.215,     0.013,     0.069,     0.054,     0.032,     4.247,     0.231,     0.235,     6.576,     5.519,    31.025,     0.114,     0.000,    0.5018,    0.0522,    0.0368,     0.453,     0.466,     9.770,     2.763, 0.776E+01, 0.678E+01, 0.110E+03,-0.103E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.135E+02, 0.101E+02, 0.236E+02, 0.000E+00, 0.000E+00, 0.663E+01, 0.382E-01, 0.860E+02, 0.000E+00, 0.000E+00, 0.876E+02, 0.292E+01, 0.321E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.601E+03,     0.814,     0.897,     0.579,
   275.403,   600.000,   123.794,    24.251,    -0.000,    12.620,   583.463,     0.556,    51.444,  2866.000,     1.000,    19.258,   345.537,   550.437,   334.578,   430.970,    91.660,    16.848,     0.200,    51.953,   100.000,     0.000,     0.001,    13.223,     0.013,     0.068,     0.053,     0.032,     4.246,     0.230,     0.304,     6.620,     5.515,    31.025,     0.114,     0.000,    0.5055,    0.0516,    0.0371,     0.522,     0.529,     9.770,     2.700, 0.766E+01, 0.866E+01, 0.198E+03,-0.189E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.134E+02, 0.101E+02, 0.235E+02, 0.000E+00, 0.000E+00, 0.188E+02, 0.376E-01, 0.154E+03, 0.000E+00, 0.000E+00, 0.877E+02, 0.292E+01, 0.312E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.599E+03,     0.813,     0.896,     0.840,
   275.500,   600.000,   123.794,    24.491,     0.009,    12.654,   763.692,     0.567,    51.444,  2866.000,     1.000,    19.309,   559.915,   720.464,   376.652,   432.332,   117.174,   -12.303,     0.299,    51.955,   100.000,     0.000,     0.001,    13.231,     0.013,     0.066,     0.052,     0.032,     4.249,     0.226,     0.361,     6.700,     5.502,    31.028,     0.114,     0.000,    0.5073,    0.0504,    0.0372,     0.585,     0.587,     9.770,     2.645, 0.736E+01, 0.105E+02, 0.225E+03,-0.214E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.132E+02, 0.101E+02, 0.233E+02, 0.000E+00, 0.000E+00, 0.272E+02, 0.364E-01, 0.176E+03, 0.000E+00, 0.000E+00, 0.873E+02, 0.291E+01, 0.435E+04, 0.000E+00, 0.363E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.599E+03,     0.811,     0.894,     0.767,
   275.604,   600.000,   123.795,    24.725,     0.022,    13.019,   604.948,     0.564,    51.445,  2866.000,     1.000,    19.429,   405.377,   570.706,   387.002,   433.740,   142.661,   -24.070,     0.408,    51.964,   100.000,     0.000,     0.001,    13.241,     0.013,     0.064,     0.051,     0.031,     4.258,     0.220,     0.348,     6.797,     5.492,    31.040,     0.112,     0.000,    0.5038,    0.0491,    0.0370,     0.570,     0.573,     9.770,     2.658, 0.705E+01, 0.103E+02, 0.231E+03,-0.221E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.129E+02, 0.997E+01, 0.229E+02, 0.000E+00, 0.000E+00, 0.311E+02, 0.353E-01, 0.184E+03, 0.000E+00, 0.000E+00, 0.856E+02, 0.285E+01, 0.541E+04, 0.000E+00, 0.491E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.599E+03,     0.808,     0.891,     0.832,
   275.701,   600.000,   123.794,    24.769,     0.027,    12.561,   178.818,     0.550,    51.444,  2866.000,     1.000,    19.570,    -8.356,   168.696,   370.633,   434.077,   122.116,    -8.508,     0.252,    51.983,   100.000,     0.000,     0.001,    13.245,     0.013,     0.062,     0.051,     0.030,     4.279,     0.211,     0.281,     6.869,     5.487,    31.064,     0.110,     0.000,    0.4981,    0.0479,    0.0365,     0.491,     0.500,     9.770,     2.728, 0.686E+01, 0.839E+01, 0.157E+03,-0.149E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.124E+02, 0.969E+01, 0.221E+02, 0.000E+00, 0.000E+00, 0.239E+02, 0.350E-01, 0.128E+03, 0.000E+00, 0.000E+00, 0.820E+02, 0.273E+01, 0.314E+04, 0.000E+00, 0.303E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.599E+03,     0.806,     0.890,     0.681,
   275.806,   600.000,   123.794,    24.646,     0.020,    12.813,     0.000,     0.529,    51.444,  2866.000,     1.000,    19.590,  -199.316,     0.000,   348.308,   433.392,   105.927,     8.304,     0.202,    52.008,   100.000,     0.000,     0.001,    13.246,     0.013,     0.063,     0.053,     0.029,     4.308,     0.203,     0.189,     6.864,     5.506,    31.095,     0.107,     0.000,    0.4947,    0.0482,    0.0362,     0.382,     0.398,     9.770,     2.833, 0.695E+01, 0.567E+01, 0.000E+00, 0.567E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.119E+02, 0.944E+01, 0.213E+02, 0.000E+00, 0.000E+00, 0.179E+02, 0.364E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.785E+02, 0.262E+01, 0.255E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.598E+03,     0.807,     0.892,     0.000,
   275.903,   600.000,   123.794,    24.541,     0.017,    12.446,     0.000,     0.523,    51.444,  2866.000,     1.000,    19.476,  -226.599,     0.000,   332.395,   432.765,   106.225,    20.004,     0.201,    52.025,   100.000,     0.000,     0.001,    13.243,     0.013,     0.064,     0.055,     0.028,     4.325,     0.199,     0.162,     6.825,     5.525,    31.117,     0.105,     0.000,    0.4964,    0.0487,    0.0363,     0.347,     0.365,     9.760,     2.869, 0.724E+01, 0.480E+01, 0.000E+00, 0.480E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.117E+02, 0.926E+01, 0.209E+02, 0.000E+00, 0.000E+00, 0.177E+02, 0.379E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.762E+02, 0.254E+01, 0.266E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.596E+03,     0.808,     0.895,     0.000,
   276.000,   600.000,   123.794,    24.444,     0.018,    12.470,     0.000,     0.518,    51.444,  2866.000,     1.000,    19.372,  -231.496,     0.000,   323.525,   432.205,    97.020,    25.796,     0.201,    52.047,   100.000,     0.000,     0.001,    13.244,     0.013,     0.065,     0.057,     0.027,     4.348,     0.194,     0.144,     6.811,     5.548,    31.145,     0.103,     0.000,    0.4991,    0.0493,    0.0363,     0.320,     0.340,     9.760,     2.897, 0.737E+01, 0.421E+01, 0.000E+00, 0.421E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.113E+02, 0.902E+01, 0.203E+02, 0.000E+00, 0.000E+00, 0.164E+02, 0.394E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.731E+02, 0.244E+01, 0.270E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.593E+03,     0.809,     0.897,     0.000,
   276.104,   600.000,   123.794,    24.354,     0.022,    12.676,     0.000,     0.521,    51.444,  2866.000,     1.000,    19.297,  -228.702,     0.000,   326.002,   431.671,    99.702,    23.331,     0.200,    52.058,   100.000,     0.000,     0.001,    13.242,     0.013,     0.066,     0.059,     0.026,     4.359,     0.193,     0.163,     6.766,     5.568,    31.159,     0.102,     0.000,    0.5045,    0.0502,    0.0366,     0.338,     0.356,     9.760,     2.879, 0.756E+01, 0.472E+01, 0.000E+00, 0.472E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.113E+02, 0.894E+01, 0.202E+02, 0.000E+00, 0.000E+00, 0.165E+02, 0.410E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.720E+02, 0.240E+01, 0.281E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.590E+03,     0.811,     0.900,     0.000,
   276.201,   600.000,   123.794,    24.271,     0.013,    12.519,     0.000,     0.527,    51.444,  2866.000,     1.000,    19.331,  -287.207,     0.000,   327.060,   431.183,   155.567,    27.517,     0.200,    52.059,   100.000,     0.000,     0.001,    13.243,     0.013,     0.069,     0.061,     0.027,     4.358,     0.198,     0.203,     6.672,     5.604,    31.160,     0.103,     0.000,    0.5121,    0.0512,    0.0370,     0.370,     0.387,     9.750,     2.846, 0.793E+01, 0.561E+01, 0.000E+00, 0.561E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.112E+02, 0.889E+01, 0.201E+02, 0.000E+00, 0.000E+00, 0.206E+02, 0.429E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.713E+02, 0.238E+01, 0.293E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.588E+03,     0.813,     0.902,     0.000,
   276.306,   600.000,   123.794,    24.206,     0.008,    12.578,   115.814,     0.537,    51.444,  2866.000,     1.000,    19.386,  -210.864,   109.259,   339.682,   430.798,   205.111,    23.896,     0.255,    52.034,   100.000,     0.000,     0.001,    13.243,     0.014,     0.074,     0.063,     0.028,     4.330,     0.211,     0.223,     6.476,     5.655,    31.130,     0.105,     0.000,    0.5199,    0.0548,    0.0378,     0.421,     0.435,     9.730,     2.795, 0.893E+01, 0.646E+01, 0.928E+02,-0.864E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.123E+02, 0.933E+01, 0.216E+02, 0.000E+00, 0.000E+00, 0.270E+02, 0.455E-01, 0.788E+02, 0.000E+00, 0.000E+00, 0.772E+02, 0.257E+01, 0.434E+04, 0.000E+00, 0.310E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.584E+03,     0.822,     0.907,     0.531,
   276.403,   600.000,   123.794,    24.223,    -0.003,    12.872,   529.524,     0.544,    51.444,  2866.000,     1.000,    19.371,   192.504,   499.551,   356.629,   430.847,   225.597,     7.232,     0.330,    52.036,   100.000,     0.000,     0.001,    13.252,     0.014,     0.073,     0.062,     0.028,     4.331,     0.209,     0.264,     6.527,     5.650,    31.132,     0.104,     0.000,    0.5217,    0.0542,    0.0379,     0.458,     0.469,     9.730,     2.759, 0.883E+01, 0.752E+01, 0.166E+03,-0.159E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.122E+02, 0.932E+01, 0.215E+02, 0.000E+00, 0.000E+00, 0.304E+02, 0.449E-01, 0.142E+03, 0.000E+00, 0.000E+00, 0.770E+02, 0.257E+01, 0.546E+04, 0.000E+00, 0.402E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.582E+03,     0.821,     0.906,     0.859,
   276.500,   600.000,   123.795,    24.334,    -0.001,    12.928,   561.552,     0.555,    51.445,  2866.000,     1.000,    19.324,   232.729,   529.766,   389.102,   431.486,   258.847,    -4.194,     0.425,    52.034,   100.000,     0.000,     0.001,    13.271,     0.014,     0.071,     0.061,     0.028,     4.329,     0.208,     0.321,     6.625,     5.639,    31.129,     0.104,     0.000,    0.5229,    0.0530,    0.0381,     0.521,     0.528,     9.730,     2.701, 0.857E+01, 0.927E+01, 0.205E+03,-0.195E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.122E+02, 0.934E+01, 0.215E+02, 0.000E+00, 0.000E+00, 0.339E+02, 0.433E-01, 0.175E+03, 0.000E+00, 0.000E+00, 0.773E+02, 0.258E+01, 0.659E+04, 0.000E+00, 0.517E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.581E+03,     0.820,     0.904,     0.847,
   276.604,   600.000,   123.795,    24.404,     0.017,    12.634,   375.626,     0.555,    51.445,  2866.000,     1.000,    19.295,   106.273,   354.364,   395.281,   431.919,   212.291,    -0.837,     0.264,    52.045,   100.000,     0.000,     0.001,    13.285,     0.013,     0.069,     0.060,     0.028,     4.340,     0.205,     0.320,     6.719,     5.631,    31.143,     0.104,     0.000,    0.5212,    0.0517,    0.0379,     0.521,     0.528,     9.730,     2.701, 0.832E+01, 0.939E+01, 0.205E+03,-0.196E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.120E+02, 0.930E+01, 0.213E+02, 0.000E+00, 0.000E+00, 0.261E+02, 0.422E-01, 0.178E+03, 0.000E+00, 0.000E+00, 0.767E+02, 0.256E+01, 0.381E+04, 0.000E+00, 0.320E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.581E+03,     0.817,     0.903,     0.863,
   276.701,   600.000,   123.795,    24.364,     0.024,    12.563,   137.076,     0.544,    51.445,  2866.000,     1.000,    19.370,  -144.492,   129.317,   359.503,   431.743,   187.435,    14.135,     0.215,    52.071,   100.000,     0.000,     0.001,    13.290,     0.013,     0.069,     0.062,     0.027,     4.367,     0.199,     0.264,     6.770,     5.639,    31.177,     0.102,     0.000,    0.5188,    0.0511,    0.0376,     0.458,     0.470,     9.730,     2.759, 0.823E+01, 0.784E+01, 0.122E+03,-0.114E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.116E+02, 0.919E+01, 0.208E+02, 0.000E+00, 0.000E+00, 0.223E+02, 0.426E-01, 0.109E+03, 0.000E+00, 0.000E+00, 0.751E+02, 0.250E+01, 0.301E+04, 0.000E+00, 0.261E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.580E+03,     0.815,     0.903,     0.588,
   276.806,   600.000,   123.795,    24.247,     0.020,    12.854,     0.000,     0.535,    51.445,  2866.000,     1.000,    19.419,  -310.014,     0.000,   318.816,   431.043,   165.051,    32.736,     0.200,    52.057,   100.000,     0.000,     0.001,    13.264,     0.014,     0.071,     0.063,     0.028,     4.352,     0.205,     0.230,     6.616,     5.655,    31.158,     0.102,     0.000,    0.5203,    0.0524,    0.0376,     0.409,     0.424,     9.730,     2.806, 0.852E+01, 0.651E+01, 0.000E+00, 0.651E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.116E+02, 0.926E+01, 0.209E+02, 0.000E+00, 0.000E+00, 0.199E+02, 0.446E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.759E+02, 0.253E+01, 0.298E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.577E+03,     0.817,     0.905,     0.000,
   276.903,   600.000,   123.795,    24.142,     0.008,    12.748,     0.000,     0.532,    51.445,  2866.000,     1.000,    19.394,  -334.116,     0.000,   295.039,   430.439,   151.092,    47.625,     0.199,    52.058,   100.000,     0.000,     0.001,    13.284,     0.014,     0.075,     0.065,     0.028,     4.351,     0.205,     0.206,     6.523,     5.709,    31.161,     0.101,     0.000,    0.5226,    0.0547,    0.0380,     0.398,     0.413,     9.710,     2.817, 0.938E+01, 0.603E+01, 0.000E+00, 0.603E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.119E+02, 0.931E+01, 0.212E+02, 0.000E+00, 0.000E+00, 0.182E+02, 0.464E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.768E+02, 0.256E+01, 0.332E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.574E+03,     0.824,     0.909,     0.000,
   277.000,   600.000,   123.795,    24.079,     0.005,    12.321,     0.000,     0.530,    51.445,  2866.000,     1.000,    19.346,  -379.876,     0.000,   279.163,   430.073,   165.985,    62.981,     0.199,    52.060,   100.000,     0.000,     0.001,    13.287,     0.014,     0.075,     0.065,     0.028,     4.352,     0.204,     0.197,     6.529,     5.710,    31.163,     0.101,     0.000,    0.5221,    0.0547,    0.0380,     0.386,     0.402,     9.710,     2.829, 0.941E+01, 0.571E+01, 0.000E+00, 0.571E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.119E+02, 0.921E+01, 0.211E+02, 0.000E+00, 0.000E+00, 0.196E+02, 0.466E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.756E+02, 0.252E+01, 0.332E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.572E+03,     0.824,     0.909,     0.000,
   277.104,   600.000,   123.795,    24.006,     0.004,    12.519,     0.000,     0.530,    51.445,  2866.000,     1.000,    19.222,  -379.580,     0.000,   283.097,   429.653,   173.893,    59.130,     0.199,    52.060,   100.000,     0.000,     0.001,    13.290,     0.014,     0.075,     0.065,     0.027,     4.352,     0.203,     0.199,     6.532,     5.712,    31.163,     0.101,     0.000,    0.5223,    0.0547,    0.0380,     0.387,     0.403,     9.710,     2.828, 0.945E+01, 0.576E+01, 0.000E+00, 0.576E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.118E+02, 0.912E+01, 0.209E+02, 0.000E+00, 0.000E+00, 0.197E+02, 0.467E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.744E+02, 0.248E+01, 0.333E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.569E+03,     0.824,     0.909,     0.000,
   277.201,   600.000,   123.795,    23.941,     0.003,    12.565,     0.000,     0.532,    51.445,  2866.000,     1.000,    19.154,  -386.394,     0.000,   283.493,   429.279,   181.646,    58.961,     0.198,    52.060,   100.000,     0.000,     0.001,    13.292,     0.014,     0.075,     0.065,     0.027,     4.352,     0.202,     0.207,     6.540,     5.712,    31.163,     0.100,     0.000,    0.5229,    0.0548,    0.0380,     0.394,     0.410,     9.720,     2.821, 0.930E+01, 0.597E+01, 0.000E+00, 0.597E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.117E+02, 0.903E+01, 0.208E+02, 0.000E+00, 0.000E+00, 0.197E+02, 0.467E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.734E+02, 0.245E+01, 0.333E+04, 0.000E+00, 0.243E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.567E+03,     0.824,     0.909,     0.000,
   277.306,   600.000,   123.795,    23.872,     0.006,    12.774,   109.977,     0.533,    51.445,  2866.000,     1.000,    19.114,  -298.148,   103.751,   298.999,   428.872,   210.779,    61.248,     0.231,    52.062,   100.000,     0.000,     0.001,    13.295,     0.014,     0.075,     0.065,     0.027,     4.353,     0.201,     0.216,     6.549,     5.712,    31.165,     0.100,     0.000,    0.5238,    0.0547,    0.0381,     0.402,     0.418,     9.720,     2.812, 0.932E+01, 0.623E+01, 0.854E+02,-0.792E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.117E+02, 0.897E+01, 0.206E+02, 0.000E+00, 0.000E+00, 0.254E+02, 0.469E-01, 0.750E+02, 0.000E+00, 0.000E+00, 0.726E+02, 0.242E+01, 0.389E+04, 0.000E+00, 0.284E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.565E+03,     0.824,     0.909,     0.515,
   277.403,   600.000,   123.795,    23.837,     0.011,    12.358,   261.402,     0.536,    51.445,  2866.000,     1.000,    19.145,  -145.898,   246.606,   344.385,   428.656,   251.488,    56.744,     0.378,    52.066,   100.000,     0.000,     0.001,    13.299,     0.014,     0.074,     0.066,     0.027,     4.357,     0.200,     0.231,     6.581,     5.708,    31.170,     0.100,     0.000,    0.5246,    0.0542,    0.0381,     0.416,     0.431,     9.720,     2.799, 0.927E+01, 0.664E+01, 0.143E+03,-0.136E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.116E+02, 0.897E+01, 0.206E+02, 0.000E+00, 0.000E+00, 0.322E+02, 0.466E-01, 0.126E+03, 0.000E+00, 0.000E+00, 0.727E+02, 0.242E+01, 0.627E+04, 0.000E+00, 0.465E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.563E+03,     0.824,     0.909,     0.809,
   277.500,   600.000,   123.795,    23.827,     0.009,    12.600,   284.136,     0.538,    51.445,  2866.000,     1.000,    19.231,   -32.018,   268.053,   367.617,   428.594,   206.221,    32.872,     0.208,    52.071,   100.000,     0.000,     0.001,    13.302,     0.014,     0.073,     0.065,     0.027,     4.363,     0.199,     0.243,     6.618,     5.702,    31.176, 0.990E-01,     0.000,    0.5251,    0.0536,    0.0381,     0.429,     0.442,     9.720,     2.787, 0.917E+01, 0.702E+01, 0.152E+03,-0.145E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.115E+02, 0.898E+01, 0.205E+02, 0.000E+00, 0.000E+00, 0.224E+02, 0.463E-01, 0.136E+03, 0.000E+00, 0.000E+00, 0.727E+02, 0.242E+01, 0.338E+04, 0.000E+00, 0.256E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.561E+03,     0.822,     0.908,     0.828,
   277.604,   600.000,   123.797,    23.805,     0.022,    14.225,   214.570,     0.539,    51.447,  2866.000,     1.000,    19.238,  -226.135,   202.424,   379.517,   428.481,   339.310,    40.286,     0.676,    52.076,   100.000,     0.000,     0.001,    13.309,     0.014,     0.073,     0.065,     0.027,     4.367,     0.197,     0.245,     6.654,     5.700,    31.183, 0.986E-01,     0.000,    0.5250,    0.0531,    0.0380,     0.431,     0.445,     9.720,     2.784, 0.911E+01, 0.711E+01, 0.140E+03,-0.133E+03, 0.000E+00, 0.000E+00, 0.000E+00, 0.115E+02, 0.901E+01, 0.205E+02, 0.000E+00, 0.000E+00, 0.421E+02, 0.461E-01, 0.126E+03, 0.000E+00, 0.000E+00, 0.730E+02, 0.243E+01, 0.108E+05, 0.000E+00, 0.833E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.559E+03,     0.822,     0.908,     0.749,
   277.701,   600.000,   123.796,    23.739,     0.017,    11.599,    59.652,     0.535,    51.446,  2866.000,     1.000,    19.289,  -308.636,    56.276,   370.448,   428.107,   266.811,    40.441,     0.421,    52.085,   100.000,     0.000,     0.001,    13.325,     0.014,     0.073,     0.066,     0.027,     4.376,     0.195,     0.227,     6.675,     5.713,    31.194, 0.977E-01,     0.000,    0.5252,    0.0533,    0.0380,     0.411,     0.426,     9.720,     2.804, 0.917E+01, 0.662E+01, 0.558E+02,-0.492E+02, 0.000E+00, 0.000E+00, 0.000E+00, 0.113E+02, 0.901E+01, 0.203E+02, 0.000E+00, 0.000E+00, 0.333E+02, 0.465E-01, 0.507E+02, 0.000E+00, 0.000E+00, 0.730E+02, 0.243E+01, 0.667E+04, 0.000E+00, 0.520E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.558E+03,     0.822,     0.909,     0.322,
   277.806,   600.000,   123.795,    23.674,     0.014,    12.481,     0.000,     0.529,    51.445,  2866.000,     1.000,    19.347,  -316.335,     0.000,   339.912,   427.732,   180.921,    47.594,     0.197,    52.091,   100.000,     0.000,     0.001,    13.331,     0.014,     0.073,     0.067,     0.027,     4.381,     0.194,     0.199,     6.674,     5.722,    31.201, 0.970E-01,     0.000,    0.5243,    0.0534,    0.0379,     0.379,     0.396,     9.720,     2.836, 0.923E+01, 0.579E+01, 0.000E+00, 0.579E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.112E+02, 0.894E+01, 0.202E+02, 0.000E+00, 0.000E+00, 0.188E+02, 0.469E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.722E+02, 0.241E+01, 0.314E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.556E+03,     0.822,     0.909,     0.000,
   277.903,   600.000,   123.795,    23.611,     0.000,    12.377,     0.000,     0.525,    51.445,  2866.000,     1.000,    19.143,  -340.637,     0.000,   305.195,   427.370,   155.541,    62.920,     0.197,    52.089,   100.000,     0.000,     0.001,    13.337,     0.014,     0.074,     0.067,     0.026,     4.379,     0.194,     0.181,     6.660,     5.729,    31.199, 0.967E-01,     0.000,    0.5234,    0.0537,    0.0379,     0.358,     0.376,     9.720,     2.857, 0.932E+01, 0.523E+01, 0.000E+00, 0.523E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.112E+02, 0.886E+01, 0.201E+02, 0.000E+00, 0.000E+00, 0.146E+02, 0.473E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.712E+02, 0.237E+01, 0.318E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.553E+03,     0.823,     0.910,     0.000,
   278.000,   600.000,   123.794,    23.546,    -0.009,    12.164,     0.000,     0.524,    51.444,  2866.000,     1.000,    18.944,  -357.404,     0.000,   288.632,   426.999,   152.196,    66.840,     0.196,    52.077,   100.000,     0.000,     0.001,    13.345,     0.014,     0.074,     0.067,     0.026,     4.367,     0.195,     0.176,     6.639,     5.736,    31.185, 0.970E-01,     0.000,    0.5225,    0.0541,    0.0380,     0.354,     0.372,     9.720,     2.862, 0.943E+01, 0.506E+01, 0.000E+00, 0.506E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.113E+02, 0.884E+01, 0.201E+02, 0.000E+00, 0.000E+00, 0.146E+02, 0.473E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.710E+02, 0.237E+01, 0.323E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.551E+03,     0.825,     0.910,     0.000,
   278.104,   600.000,   123.794,    23.468,    -0.003,    12.685,     0.000,     0.525,    51.444,  2866.000,     1.000,    18.730,  -386.015,     0.000,   288.078,   426.557,   177.988,    69.548,     0.196,    52.070,   100.000,     0.000,     0.001,    13.351,     0.014,     0.075,     0.067,     0.026,     4.358,     0.195,     0.181,     6.636,     5.737,    31.175, 0.972E-01,     0.000,    0.5221,    0.0542,    0.0380,     0.359,     0.377,     9.720,     2.856, 0.949E+01, 0.518E+01, 0.000E+00, 0.518E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.113E+02, 0.879E+01, 0.201E+02, 0.000E+00, 0.000E+00, 0.200E+02, 0.471E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.705E+02, 0.235E+01, 0.325E+04, 0.000E+00, 0.244E+03, 0.000E+00, 0.000E+00, 0.000E+00,-0.549E+03,     0.826,     0.910,     0.000,
