 JDAY,ELEVATION(m),TEMPERATURE(C)
   92.5000,  112.35,    8.99,
   92.5000,  110.35,    8.26,
   92.5000,  108.35,    7.60,
   92.5000,  106.35,    7.26,
   92.5000,  104.35,    7.24,
   92.5000,  102.35,    7.22,
   92.5000,  100.35,    7.20,
   92.5000,   98.35,    7.19,
   92.5000,   96.35,    7.18,
   92.5000,   94.35,    7.16,
   92.5000,   92.35,    7.15,
   92.5000,   90.35,    7.14,
   92.5000,   88.35,    7.13,
   92.5000,   86.35,    7.11,
   92.5000,   84.35,    7.10,
   92.5000,   82.35,    7.09,
   92.5000,   80.35,    7.08,
   92.5000,   78.35,    7.07,
   92.5000,   76.35,    7.05,
   92.5000,   74.35,    7.03,
   92.5000,   72.35,    7.02,
   92.5000,   70.35,    7.02,
   92.5000,   68.35,    7.02,
   93.5000,  123.90,  -99.00,
   93.5000,  123.80,   10.89,
   93.5000,  120.35,   10.43,
   93.5000,  118.35,    9.83,
   93.5000,  116.35,    9.62,
   93.5000,  114.35,    9.47,
   93.5000,  112.35,    9.28,
   93.5000,  110.35,    9.08,
   93.5000,  108.35,    8.86,
   93.5000,  106.35,    8.63,
   93.5000,  104.35,    8.39,
   93.5000,  102.35,    8.15,
   93.5000,  100.35,    7.92,
   93.5000,   98.35,    7.73,
   93.5000,   96.35,    7.57,
   93.5000,   94.35,    7.46,
   93.5000,   92.35,    7.37,
   93.5000,   90.35,    7.32,
   93.5000,   88.35,    7.28,
   93.5000,   86.35,    7.25,
   93.5000,   84.35,    7.22,
   93.5000,   82.35,    7.20,
   93.5000,   80.35,    7.18,
   93.5000,   78.35,    7.16,
   93.5000,   76.35,    7.12,
   93.5000,   74.35,    7.08,
   93.5000,   72.35,    7.07,
   93.5000,   70.35,    7.07,
   93.5000,   68.35,    7.07,
   94.5000,  123.90,  -99.00,
   94.5000,  123.80,   10.81,
   94.5000,  120.35,   10.69,
   94.5000,  118.35,   10.33,
   94.5000,  116.35,   10.00,
   94.5000,  114.35,    9.79,
   94.5000,  112.35,    9.67,
   94.5000,  110.35,    9.60,
   94.5000,  108.35,    9.50,
   94.5000,  106.35,    9.26,
   94.5000,  104.35,    8.86,
   94.5000,  102.35,    8.36,
   94.5000,  100.35,    7.90,
   94.5000,   98.35,    7.58,
   94.5000,   96.35,    7.41,
   94.5000,   94.35,    7.32,
   94.5000,   92.35,    7.27,
   94.5000,   90.35,    7.23,
   94.5000,   88.35,    7.21,
   94.5000,   86.35,    7.18,
   94.5000,   84.35,    7.16,
   94.5000,   82.35,    7.14,
   94.5000,   80.35,    7.12,
   94.5000,   78.35,    7.09,
   94.5000,   76.35,    7.08,
   94.5000,   74.35,    7.08,
   94.5000,   72.35,    7.08,
   94.5000,   70.35,    7.08,
   94.5000,   68.35,    7.08,
   95.5000,  123.90,  -99.00,
   95.5000,  123.80,   12.36,
   95.5000,  120.35,   12.21,
   95.5000,  118.35,   12.08,
   95.5000,  116.35,   12.00,
   95.5000,  114.35,   11.94,
   95.5000,  112.35,   11.91,
   95.5000,  110.35,   11.89,
   95.5000,  108.35,   11.87,
   95.5000,  106.35,   11.84,
   95.5000,  104.35,   11.72,
   95.5000,  102.35,   10.79,
   95.5000,  100.35,    9.22,
   95.5000,   98.35,    8.34,
   95.5000,   96.35,    7.80,
   95.5000,   94.35,    7.50,
   95.5000,   92.35,    7.35,
   95.5000,   90.35,    7.27,
   95.5000,   88.35,    7.23,
   95.5000,   86.35,    7.20,
   95.5000,   84.35,    7.18,
   95.5000,   82.35,    7.16,
   95.5000,   80.35,    7.14,
   95.5000,   78.35,    7.12,
   95.5000,   76.35,    7.10,
   95.5000,   74.35,    7.09,
   95.5000,   72.35,    7.09,
   95.5000,   70.35,    7.09,
   95.5000,   68.35,    7.09,
   96.5000,  123.90,  -99.00,
   96.5000,  123.80,   13.11,
   96.5000,  120.35,   12.80,
   96.5000,  118.35,   12.72,
   96.5000,  116.35,   12.69,
   96.5000,  114.35,   12.58,
   96.5000,  112.35,   11.66,
   96.5000,  110.35,    8.99,
   96.5000,  108.35,    7.45,
   96.5000,  106.35,    7.45,
   96.5000,  104.35,    7.45,
   96.5000,  102.35,    7.36,
   96.5000,  100.35,    7.27,
   96.5000,   98.35,    7.27,
   96.5000,   96.35,    7.27,
   96.5000,   94.35,    7.23,
   96.5000,   92.35,    7.21,
   96.5000,   90.35,    7.20,
   96.5000,   88.35,    7.18,
   96.5000,   86.35,    7.16,
   96.5000,   84.35,    7.15,
   96.5000,   82.35,    7.14,
   96.5000,   80.35,    7.13,
   96.5000,   78.35,    7.11,
   96.5000,   76.35,    7.10,
   96.5000,   74.35,    7.09,
   96.5000,   72.35,    7.09,
   96.5000,   70.35,    7.09,
   96.5000,   68.35,    7.09,
   97.5000,  123.90,  -99.00,
   97.5000,  123.80,   12.08,
   97.5000,  120.35,   11.64,
   97.5000,  118.35,   10.95,
   97.5000,  116.35,   10.33,
   97.5000,  114.35,    9.87,
   97.5000,  112.35,    9.45,
   97.5000,  110.35,    9.10,
   97.5000,  108.35,    8.79,
   97.5000,  106.35,    8.52,
   97.5000,  104.35,    8.29,
   97.5000,  102.35,    8.10,
   97.5000,  100.35,    7.95,
   97.5000,   98.35,    7.82,
   97.5000,   96.35,    7.71,
   97.5000,   94.35,    7.61,
   97.5000,   92.35,    7.53,
   97.5000,   90.35,    7.47,
   97.5000,   88.35,    7.44,
   97.5000,   86.35,    7.41,
   97.5000,   84.35,    7.36,
   97.5000,   82.35,    7.31,
   97.5000,   80.35,    7.26,
   97.5000,   78.35,    7.21,
   97.5000,   76.35,    7.16,
   97.5000,   74.35,    7.13,
   97.5000,   72.35,    7.13,
   97.5000,   70.35,    7.12,
   97.5000,   68.35,    7.12,
   98.5000,  123.90,  -99.00,
   98.5000,  123.80,   12.26,
   98.5000,  120.35,   12.02,
   98.5000,  118.35,   11.40,
   98.5000,  116.35,   11.21,
   98.5000,  114.35,   11.13,
   98.5000,  112.35,   11.03,
   98.5000,  110.35,   10.89,
   98.5000,  108.35,   10.60,
   98.5000,  106.35,   10.05,
   98.5000,  104.35,    9.28,
   98.5000,  102.35,    8.54,
   98.5000,  100.35,    8.01,
   98.5000,   98.35,    7.71,
   98.5000,   96.35,    7.57,
   98.5000,   94.35,    7.49,
   98.5000,   92.35,    7.43,
   98.5000,   90.35,    7.38,
   98.5000,   88.35,    7.34,
   98.5000,   86.35,    7.30,
   98.5000,   84.35,    7.26,
   98.5000,   82.35,    7.22,
   98.5000,   80.35,    7.18,
   98.5000,   78.35,    7.15,
   98.5000,   76.35,    7.14,
   98.5000,   74.35,    7.14,
   98.5000,   72.35,    7.14,
   98.5000,   70.35,    7.14,
   98.5000,   68.35,    7.14,
   99.5000,  123.90,  -99.00,
   99.5000,  123.80,   12.53,
   99.5000,  120.35,   12.45,
   99.5000,  118.35,   12.41,
   99.5000,  116.35,   12.36,
   99.5000,  114.35,   12.28,
   99.5000,  112.35,   12.20,
   99.5000,  110.35,   12.14,
   99.5000,  108.35,   12.06,
   99.5000,  106.35,   11.92,
   99.5000,  104.35,   11.73,
   99.5000,  102.35,   11.29,
   99.5000,  100.35,   10.36,
   99.5000,   98.35,    9.23,
   99.5000,   96.35,    8.37,
   99.5000,   94.35,    7.86,
   99.5000,   92.35,    7.60,
   99.5000,   90.35,    7.47,
   99.5000,   88.35,    7.40,
   99.5000,   86.35,    7.37,
   99.5000,   84.35,    7.34,
   99.5000,   82.35,    7.31,
   99.5000,   80.35,    7.27,
   99.5000,   78.35,    7.23,
   99.5000,   76.35,    7.19,
   99.5000,   74.35,    7.16,
   99.5000,   72.35,    7.15,
   99.5000,   70.35,    7.15,
   99.5000,   68.35,    7.15,
  100.5000,  123.91,  -99.00,
  100.5000,  123.81,   13.69,
  100.5000,  120.35,   13.52,
  100.5000,  118.35,   13.45,
  100.5000,  116.35,   13.43,
  100.5000,  114.35,   13.35,
  100.5000,  112.35,   13.34,
  100.5000,  110.35,   13.06,
  100.5000,  108.35,   11.64,
  100.5000,  106.35,    9.72,
  100.5000,  104.35,    8.50,
  100.5000,  102.35,    7.81,
  100.5000,  100.35,    7.60,
  100.5000,   98.35,    7.51,
  100.5000,   96.35,    7.45,
  100.5000,   94.35,    7.39,
  100.5000,   92.35,    7.34,
  100.5000,   90.35,    7.31,
  100.5000,   88.35,    7.29,
  100.5000,   86.35,    7.28,
  100.5000,   84.35,    7.28,
  100.5000,   82.35,    7.26,
  100.5000,   80.35,    7.23,
  100.5000,   78.35,    7.20,
  100.5000,   76.35,    7.18,
  100.5000,   74.35,    7.17,
  100.5000,   72.35,    7.17,
  100.5000,   70.35,    7.17,
  100.5000,   68.35,    7.17,
  101.5000,  123.90,  -99.00,
  101.5000,  123.80,   14.24,
  101.5000,  120.35,   13.99,
  101.5000,  118.35,   13.84,
  101.5000,  116.35,   13.80,
  101.5000,  114.35,   13.77,
  101.5000,  112.35,   13.64,
  101.5000,  110.35,   12.81,
  101.5000,  108.35,   10.53,
  101.5000,  106.35,    7.96,
  101.5000,  104.35,    7.54,
  101.5000,  102.35,    7.54,
  101.5000,  100.35,    7.54,
  101.5000,   98.35,    7.54,
  101.5000,   96.35,    7.50,
  101.5000,   94.35,    7.46,
  101.5000,   92.35,    7.43,
  101.5000,   90.35,    7.39,
  101.5000,   88.35,    7.35,
  101.5000,   86.35,    7.31,
  101.5000,   84.35,    7.29,
  101.5000,   82.35,    7.27,
  101.5000,   80.35,    7.25,
  101.5000,   78.35,    7.22,
  101.5000,   76.35,    7.19,
  101.5000,   74.35,    7.18,
  101.5000,   72.35,    7.18,
  101.5000,   70.35,    7.18,
  101.5000,   68.35,    7.18,
  102.5000,  123.90,  -99.00,
  102.5000,  123.80,   14.35,
  102.5000,  120.35,   13.96,
  102.5000,  118.35,   13.53,
  102.5000,  116.35,   13.31,
  102.5000,  114.35,   12.91,
  102.5000,  112.35,   12.21,
  102.5000,  110.35,   11.28,
  102.5000,  108.35,   10.36,
  102.5000,  106.35,    9.45,
  102.5000,  104.35,    8.84,
  102.5000,  102.35,    8.45,
  102.5000,  100.35,    8.19,
  102.5000,   98.35,    8.01,
  102.5000,   96.35,    7.87,
  102.5000,   94.35,    7.76,
  102.5000,   92.35,    7.69,
  102.5000,   90.35,    7.63,
  102.5000,   88.35,    7.59,
  102.5000,   86.35,    7.53,
  102.5000,   84.35,    7.46,
  102.5000,   82.35,    7.38,
  102.5000,   80.35,    7.32,
  102.5000,   78.35,    7.28,
  102.5000,   76.35,    7.24,
  102.5000,   74.35,    7.20,
  102.5000,   72.35,    7.19,
  102.5000,   70.35,    7.19,
  102.5000,   68.35,    7.19,
  103.5000,  123.90,  -99.00,
  103.5000,  123.80,   13.92,
  103.5000,  120.35,   13.91,
  103.5000,  118.35,   13.91,
  103.5000,  116.35,   13.88,
  103.5000,  114.35,   13.51,
  103.5000,  112.35,   12.96,
  103.5000,  110.35,   12.47,
  103.5000,  108.35,   11.92,
  103.5000,  106.35,   11.15,
  103.5000,  104.35,   10.25,
  103.5000,  102.35,    9.45,
  103.5000,  100.35,    8.85,
  103.5000,   98.35,    8.41,
  103.5000,   96.35,    8.06,
  103.5000,   94.35,    7.79,
  103.5000,   92.35,    7.62,
  103.5000,   90.35,    7.52,
  103.5000,   88.35,    7.44,
  103.5000,   86.35,    7.37,
  103.5000,   84.35,    7.32,
  103.5000,   82.35,    7.28,
  103.5000,   80.35,    7.25,
  103.5000,   78.35,    7.23,
  103.5000,   76.35,    7.21,
  103.5000,   74.35,    7.20,
  103.5000,   72.35,    7.20,
  103.5000,   70.35,    7.20,
  103.5000,   68.35,    7.20,
  104.5000,  123.90,  -99.00,
  104.5000,  123.80,   13.33,
  104.5000,  120.35,   13.33,
  104.5000,  118.35,   13.28,
  104.5000,  116.35,   12.45,
  104.5000,  114.35,   12.05,
  104.5000,  112.35,   11.50,
  104.5000,  110.35,   10.54,
  104.5000,  108.35,    9.39,
  104.5000,  106.35,    8.58,
  104.5000,  104.35,    8.09,
  104.5000,  102.35,    7.79,
  104.5000,  100.35,    7.61,
  104.5000,   98.35,    7.52,
  104.5000,   96.35,    7.48,
  104.5000,   94.35,    7.44,
  104.5000,   92.35,    7.40,
  104.5000,   90.35,    7.37,
  104.5000,   88.35,    7.33,
  104.5000,   86.35,    7.31,
  104.5000,   84.35,    7.29,
  104.5000,   82.35,    7.27,
  104.5000,   80.35,    7.25,
  104.5000,   78.35,    7.24,
  104.5000,   76.35,    7.22,
  104.5000,   74.35,    7.21,
  104.5000,   72.35,    7.21,
  104.5000,   70.35,    7.21,
  104.5000,   68.35,    7.21,
  105.5000,  123.90,  -99.00,
  105.5000,  123.80,   13.16,
  105.5000,  120.35,   13.15,
  105.5000,  118.35,   13.14,
  105.5000,  116.35,   13.14,
  105.5000,  114.35,   13.14,
  105.5000,  112.35,   13.14,
  105.5000,  110.35,   13.14,
  105.5000,  108.35,   13.14,
  105.5000,  106.35,   13.14,
  105.5000,  104.35,   13.14,
  105.5000,  102.35,   13.14,
  105.5000,  100.35,   11.80,
  105.5000,   98.35,    9.67,
  105.5000,   96.35,    8.57,
  105.5000,   94.35,    8.06,
  105.5000,   92.35,    7.78,
  105.5000,   90.35,    7.63,
  105.5000,   88.35,    7.54,
  105.5000,   86.35,    7.48,
  105.5000,   84.35,    7.43,
  105.5000,   82.35,    7.38,
  105.5000,   80.35,    7.34,
  105.5000,   78.35,    7.30,
  105.5000,   76.35,    7.27,
  105.5000,   74.35,    7.24,
  105.5000,   72.35,    7.23,
  105.5000,   70.35,    7.23,
  105.5000,   68.35,    7.23,
  106.5000,  123.90,  -99.00,
  106.5000,  123.80,   13.35,
  106.5000,  120.35,   13.17,
  106.5000,  118.35,   13.03,
  106.5000,  116.35,   12.98,
  106.5000,  114.35,   12.98,
  106.5000,  112.35,   12.98,
  106.5000,  110.35,   12.98,
  106.5000,  108.35,   12.45,
  106.5000,  106.35,    9.46,
  106.5000,  104.35,    7.73,
  106.5000,  102.35,    7.58,
  106.5000,  100.35,    7.58,
  106.5000,   98.35,    7.52,
  106.5000,   96.35,    7.44,
  106.5000,   94.35,    7.44,
  106.5000,   92.35,    7.42,
  106.5000,   90.35,    7.38,
  106.5000,   88.35,    7.36,
  106.5000,   86.35,    7.33,
  106.5000,   84.35,    7.31,
  106.5000,   82.35,    7.29,
  106.5000,   80.35,    7.28,
  106.5000,   78.35,    7.26,
  106.5000,   76.35,    7.25,
  106.5000,   74.35,    7.24,
  106.5000,   72.35,    7.24,
  106.5000,   70.35,    7.24,
  106.5000,   68.35,    7.24,
  107.5000,  123.90,  -99.00,
  107.5000,  123.80,   13.95,
  107.5000,  120.35,   13.66,
  107.5000,  118.35,   13.55,
  107.5000,  116.35,   13.44,
  107.5000,  114.35,   13.21,
  107.5000,  112.35,   12.79,
  107.5000,  110.35,   12.02,
  107.5000,  108.35,   10.72,
  107.5000,  106.35,    9.01,
  107.5000,  104.35,    7.70,
  107.5000,  102.35,    7.51,
  107.5000,  100.35,    7.51,
  107.5000,   98.35,    7.51,
  107.5000,   96.35,    7.49,
  107.5000,   94.35,    7.48,
  107.5000,   92.35,    7.47,
  107.5000,   90.35,    7.45,
  107.5000,   88.35,    7.43,
  107.5000,   86.35,    7.41,
  107.5000,   84.35,    7.38,
  107.5000,   82.35,    7.36,
  107.5000,   80.35,    7.33,
  107.5000,   78.35,    7.31,
  107.5000,   76.35,    7.29,
  107.5000,   74.35,    7.26,
  107.5000,   72.35,    7.25,
  107.5000,   70.35,    7.25,
  107.5000,   68.35,    7.25,
  108.5000,  123.90,  -99.00,
  108.5000,  123.80,   13.48,
  108.5000,  120.35,   13.36,
  108.5000,  118.35,   13.01,
  108.5000,  116.35,   12.90,
  108.5000,  114.35,   12.76,
  108.5000,  112.35,   12.55,
  108.5000,  110.35,   12.29,
  108.5000,  108.35,   11.88,
  108.5000,  106.35,   11.28,
  108.5000,  104.35,   10.55,
  108.5000,  102.35,    9.82,
  108.5000,  100.35,    9.19,
  108.5000,   98.35,    8.71,
  108.5000,   96.35,    8.34,
  108.5000,   94.35,    8.08,
  108.5000,   92.35,    7.88,
  108.5000,   90.35,    7.74,
  108.5000,   88.35,    7.64,
  108.5000,   86.35,    7.58,
  108.5000,   84.35,    7.53,
  108.5000,   82.35,    7.50,
  108.5000,   80.35,    7.45,
  108.5000,   78.35,    7.40,
  108.5000,   76.35,    7.35,
  108.5000,   74.35,    7.31,
  108.5000,   72.35,    7.27,
  108.5000,   70.35,    7.27,
  108.5000,   68.35,    7.27,
  109.5000,  123.90,  -99.00,
  109.5000,  123.80,   13.74,
  109.5000,  120.35,   13.48,
  109.5000,  118.35,   12.98,
  109.5000,  116.35,   12.62,
  109.5000,  114.35,   12.42,
  109.5000,  112.35,   12.09,
  109.5000,  110.35,   11.59,
  109.5000,  108.35,   10.86,
  109.5000,  106.35,    9.97,
  109.5000,  104.35,    9.12,
  109.5000,  102.35,    8.43,
  109.5000,  100.35,    7.96,
  109.5000,   98.35,    7.70,
  109.5000,   96.35,    7.59,
  109.5000,   94.35,    7.53,
  109.5000,   92.35,    7.50,
  109.5000,   90.35,    7.47,
  109.5000,   88.35,    7.44,
  109.5000,   86.35,    7.41,
  109.5000,   84.35,    7.38,
  109.5000,   82.35,    7.36,
  109.5000,   80.35,    7.33,
  109.5000,   78.35,    7.31,
  109.5000,   76.35,    7.29,
  109.5000,   74.35,    7.28,
  109.5000,   72.35,    7.28,
  109.5000,   70.35,    7.28,
  109.5000,   68.35,    7.28,
  110.5000,  123.90,  -99.00,
  110.5000,  123.80,   14.17,
  110.5000,  120.35,   13.90,
  110.5000,  118.35,   13.75,
  110.5000,  116.35,   13.59,
  110.5000,  114.35,   13.27,
  110.5000,  112.35,   12.85,
  110.5000,  110.35,   12.56,
  110.5000,  108.35,   12.40,
  110.5000,  106.35,   11.77,
  110.5000,  104.35,   10.53,
  110.5000,  102.35,    9.34,
  110.5000,  100.35,    8.48,
  110.5000,   98.35,    7.95,
  110.5000,   96.35,    7.68,
  110.5000,   94.35,    7.57,
  110.5000,   92.35,    7.51,
  110.5000,   90.35,    7.48,
  110.5000,   88.35,    7.46,
  110.5000,   86.35,    7.44,
  110.5000,   84.35,    7.41,
  110.5000,   82.35,    7.39,
  110.5000,   80.35,    7.37,
  110.5000,   78.35,    7.35,
  110.5000,   76.35,    7.33,
  110.5000,   74.35,    7.30,
  110.5000,   72.35,    7.29,
  110.5000,   70.35,    7.29,
  110.5000,   68.35,    7.29,
  111.5000,  123.90,  -99.00,
  111.5000,  123.80,   15.00,
  111.5000,  120.35,   14.69,
  111.5000,  118.35,   14.50,
  111.5000,  116.35,   14.15,
  111.5000,  114.35,   13.46,
  111.5000,  112.35,   12.75,
  111.5000,  110.35,   12.16,
  111.5000,  108.35,   11.06,
  111.5000,  106.35,    9.56,
  111.5000,  104.35,    8.57,
  111.5000,  102.35,    8.04,
  111.5000,  100.35,    7.77,
  111.5000,   98.35,    7.63,
  111.5000,   96.35,    7.55,
  111.5000,   94.35,    7.51,
  111.5000,   92.35,    7.48,
  111.5000,   90.35,    7.45,
  111.5000,   88.35,    7.43,
  111.5000,   86.35,    7.41,
  111.5000,   84.35,    7.39,
  111.5000,   82.35,    7.37,
  111.5000,   80.35,    7.35,
  111.5000,   78.35,    7.34,
  111.5000,   76.35,    7.32,
  111.5000,   74.35,    7.31,
  111.5000,   72.35,    7.30,
  111.5000,   70.35,    7.30,
  111.5000,   68.35,    7.30,
  112.5000,  123.90,  -99.00,
  112.5000,  123.80,   15.85,
  112.5000,  120.35,   15.52,
  112.5000,  118.35,   15.39,
  112.5000,  116.35,   15.15,
  112.5000,  114.35,   14.10,
  112.5000,  112.35,   12.92,
  112.5000,  110.35,   12.21,
  112.5000,  108.35,   11.33,
  112.5000,  106.35,   10.35,
  112.5000,  104.35,    9.58,
  112.5000,  102.35,    8.98,
  112.5000,  100.35,    8.50,
  112.5000,   98.35,    8.13,
  112.5000,   96.35,    7.87,
  112.5000,   94.35,    7.70,
  112.5000,   92.35,    7.60,
  112.5000,   90.35,    7.53,
  112.5000,   88.35,    7.48,
  112.5000,   86.35,    7.45,
  112.5000,   84.35,    7.42,
  112.5000,   82.35,    7.39,
  112.5000,   80.35,    7.37,
  112.5000,   78.35,    7.35,
  112.5000,   76.35,    7.34,
  112.5000,   74.35,    7.32,
  112.5000,   72.35,    7.31,
  112.5000,   70.35,    7.31,
  112.5000,   68.35,    7.31,
  113.5000,  123.90,  -99.00,
  113.5000,  123.80,   16.92,
  113.5000,  120.35,   16.53,
  113.5000,  118.35,   16.38,
  113.5000,  116.35,   15.48,
  113.5000,  114.35,   13.58,
  113.5000,  112.35,   12.41,
  113.5000,  110.35,   11.75,
  113.5000,  108.35,   10.80,
  113.5000,  106.35,    9.85,
  113.5000,  104.35,    9.07,
  113.5000,  102.35,    8.46,
  113.5000,  100.35,    8.04,
  113.5000,   98.35,    7.78,
  113.5000,   96.35,    7.64,
  113.5000,   94.35,    7.56,
  113.5000,   92.35,    7.51,
  113.5000,   90.35,    7.47,
  113.5000,   88.35,    7.44,
  113.5000,   86.35,    7.41,
  113.5000,   84.35,    7.39,
  113.5000,   82.35,    7.37,
  113.5000,   80.35,    7.36,
  113.5000,   78.35,    7.34,
  113.5000,   76.35,    7.33,
  113.5000,   74.35,    7.32,
  113.5000,   72.35,    7.32,
  113.5000,   70.35,    7.32,
  113.5000,   68.35,    7.32,
  114.5000,  123.90,  -99.00,
  114.5000,  123.80,   17.57,
  114.5000,  120.35,   17.25,
  114.5000,  118.35,   16.99,
  114.5000,  116.35,   15.53,
  114.5000,  114.35,   13.53,
  114.5000,  112.35,   12.53,
  114.5000,  110.35,   12.04,
  114.5000,  108.35,   11.54,
  114.5000,  106.35,   10.97,
  114.5000,  104.35,   10.38,
  114.5000,  102.35,    9.77,
  114.5000,  100.35,    9.14,
  114.5000,   98.35,    8.56,
  114.5000,   96.35,    8.10,
  114.5000,   94.35,    7.81,
  114.5000,   92.35,    7.64,
  114.5000,   90.35,    7.55,
  114.5000,   88.35,    7.50,
  114.5000,   86.35,    7.45,
  114.5000,   84.35,    7.42,
  114.5000,   82.35,    7.39,
  114.5000,   80.35,    7.37,
  114.5000,   78.35,    7.36,
  114.5000,   76.35,    7.34,
  114.5000,   74.35,    7.33,
  114.5000,   72.35,    7.33,
  114.5000,   70.35,    7.33,
  114.5000,   68.35,    7.33,
  115.5000,  123.90,  -99.00,
  115.5000,  123.80,   18.35,
  115.5000,  120.35,   18.06,
  115.5000,  118.35,   17.98,
  115.5000,  116.35,   15.78,
  115.5000,  114.35,   12.89,
  115.5000,  112.35,   12.25,
  115.5000,  110.35,   11.82,
  115.5000,  108.35,   11.09,
  115.5000,  106.35,   10.02,
  115.5000,  104.35,    8.96,
  115.5000,  102.35,    8.22,
  115.5000,  100.35,    7.82,
  115.5000,   98.35,    7.64,
  115.5000,   96.35,    7.57,
  115.5000,   94.35,    7.52,
  115.5000,   92.35,    7.48,
  115.5000,   90.35,    7.45,
  115.5000,   88.35,    7.43,
  115.5000,   86.35,    7.40,
