JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),     TDS,    Gen1,    Gen3,    ISS1,      N2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    ALG1,      DO,     TIC,     ALK,MICROCYS,     EPI,      TN,     NH3,      TP,Turbidit,     TSS,      pH,  SECCHI,NH4NITR (kg/d),NH4AR   (kg/d),NH4AG   (kg/d),NH4AP   (kg/d),NH4ER   (kg/d),NH4EG   (kg/d),NH4EP   (kg/d),NH4POM  (kg/d),NH4DOM  (kg/d),NH4OM   (kg/d),NH4SED  (kg/d),NH4SOD  (kg/d),NH3GAS  (kg/d),NO3DEN  (kg/d),NO3AG   (kg/d),NO3EG   (kg/d),NO3SED  (kg/d),LDOMDK  (kg/d),LRDOM   (kg/d),DOREAR  (kg/d),DOSED   (kg/d), CO2GASX(kg/d), SD_C_IN(kg/d), SD_N_IN(kg/d), SD_P_IN(kg/d), DOSEDIA(kg/d),PLIM_ALG1    ,NLIM_ALG1    ,LLIM_ALG1    ,
   301.000,   600.000,   123.792,    16.817,     0.020,    12.701,     0.000,     0.487,    51.442,  2866.000,     1.000,    16.411,  -223.966,     0.000,   317.688,   402.475,    96.989,    42.189,     0.177,    53.892,   100.000,     0.000,     0.003,    15.254,     0.040,     0.289,     0.185,     0.031,     4.490,     0.101,     0.085,     1.719,     9.640,    31.559, 0.235E-01,     0.000,    0.8499,    0.0008,    0.0634,     0.169,     0.190,     6.960,     3.078, 0.354E+02, 0.577E+00, 0.000E+00, 0.577E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.142E+01, 0.239E+01, 0.381E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.131E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.201E+02, 0.669E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.191E+03,     0.930,     0.971,     0.000,
   301.104,   600.000,   123.792,    17.029,     0.024,    12.487,     0.000,     0.486,    51.442,  2866.000,     1.000,    16.434,  -246.158,     0.000,   317.874,   402.255,   110.792,    50.985,     0.229,    54.011,   100.000,     0.000,     0.003,    15.125,     0.039,     0.276,     0.193,     0.027,     4.571,     0.100,     0.077,     1.783,     9.577,    31.605, 0.240E-01,     0.000,    0.8520,    0.0008,    0.0627,     0.160,     0.181,     6.970,     3.089, 0.344E+02, 0.536E+00, 0.000E+00, 0.536E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.142E+01, 0.228E+01, 0.370E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.136E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.184E+02, 0.613E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.193E+03,     0.928,     0.971,     0.000,
   301.201,   600.000,   123.792,    17.098,     0.031,    12.261,     0.000,     0.483,    51.442,  2866.000,     1.000,    16.407,  -250.090,     0.000,   324.264,   401.974,   119.372,    53.007,     0.363,    54.137,   100.000,     0.000,     0.003,    15.060,     0.038,     0.274,     0.200,     0.026,     4.625,     0.099,     0.063,     1.693,     9.608,    31.636, 0.237E-01,     0.000,    0.8580,    0.0008,    0.0623,     0.146,     0.166,     6.970,     3.108, 0.340E+02, 0.445E+00, 0.000E+00, 0.445E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.141E+01, 0.221E+01, 0.362E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.145E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.174E+02, 0.578E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.191E+03,     0.927,     0.971,     0.000,
   301.306,   600.000,   123.792,    16.876,     0.034,    13.813,    24.800,     0.480,    51.442,  2866.000,     1.000,    16.325,  -181.486,    23.396,   332.421,   401.725,    94.300,    41.278,     0.314,    54.293,   100.000,     0.000,     0.003,    15.092,     0.039,     0.296,     0.204,     0.028,     4.644,     0.098,     0.049,     1.298,     9.831,    31.647, 0.214E-01,     0.000,    0.8831,    0.0008,    0.0628,     0.131,     0.151,     6.930,     3.128, 0.361E+02, 0.338E+00, 0.111E-02, 0.336E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.137E+01, 0.226E+01, 0.364E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.189E+00, 0.770E-03, 0.000E+00, 0.000E+00, 0.181E+02, 0.603E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.170E+03,     0.928,     0.973,     0.000,
   301.403,   600.000,   123.793,    16.589,     0.023,    12.159,   162.938,     0.477,    51.443,  2866.000,     1.000,    16.265,     2.851,   153.715,   339.132,   401.649,    60.618,    27.729,     0.180,    54.442,   100.000,     0.000,     0.003,    15.154,     0.040,     0.322,     0.207,     0.030,     4.645,     0.097,     0.040,     0.839,    10.105,    31.650, 0.189E-01,     0.000,    0.9115,    0.0008,    0.0637,     0.121,     0.141,     6.880,     3.142, 0.386E+02, 0.268E+00, 0.592E-02, 0.262E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.134E+01, 0.233E+01, 0.367E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.285E+00, 0.383E-02, 0.000E+00, 0.000E+00, 0.191E+02, 0.637E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.137E+03,     0.929,     0.974,     0.001,
   301.500,   600.000,   123.792,    16.764,     0.015,    12.235,   232.487,     0.477,    51.442,  2866.000,     1.000,    16.318,    89.285,   219.327,   348.603,   401.766,    56.570,    20.309,     0.180,    54.577,   100.000,     0.000,     0.003,    15.043,     0.039,     0.308,     0.215,     0.027,     4.720,     0.096,     0.037,     0.917,    10.030,    31.695, 0.192E-01,     0.000,    0.9148,    0.0007,    0.0631,     0.117,     0.136,     6.890,     3.148, 0.379E+02, 0.248E+00, 0.758E-02, 0.240E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.133E+01, 0.226E+01, 0.360E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.297E+00, 0.521E-02, 0.000E+00, 0.000E+00, 0.180E+02, 0.600E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.137E+03,     0.928,     0.974,     0.001,
   301.604,   600.000,   123.793,    17.120,     0.010,    13.101,   387.470,     0.477,    51.443,  2866.000,     1.000,    16.428,   263.006,   365.537,   341.844,   402.347,    47.343,    -5.315,     0.367,    54.717,   100.000,     0.000,     0.003,    14.860,     0.037,     0.279,     0.224,     0.022,     4.823,     0.094,     0.039,     1.236,     9.808,    31.757, 0.206E-01,     0.000,    0.9015,    0.0008,    0.0615,     0.117,     0.136,     6.930,     3.147, 0.348E+02, 0.267E+00, 0.126E-01, 0.254E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.134E+01, 0.206E+01, 0.340E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.226E+00, 0.101E-01, 0.000E+00, 0.000E+00, 0.151E+02, 0.502E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.164E+03,     0.924,     0.973,     0.002,
   301.701,   600.000,   123.793,    17.208,     0.002,    12.504,    77.337,     0.478,    51.443,  2866.000,     1.000,    16.461,   -55.875,    72.959,   322.781,   402.603,    47.339,     1.674,     0.191,    54.832,   100.000,     0.000,     0.003,    14.792,     0.036,     0.272,     0.231,     0.020,     4.873,     0.093,     0.047,     1.230,     9.785,    31.787, 0.204E-01,     0.000,    0.9058,    0.0008,    0.0613,     0.123,     0.143,     6.940,     3.139, 0.340E+02, 0.323E+00, 0.299E-02, 0.320E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.133E+01, 0.197E+01, 0.330E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.236E+00, 0.253E-02, 0.000E+00, 0.000E+00, 0.138E+02, 0.459E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.164E+03,     0.923,     0.973,     0.000,
   301.806,   600.000,   123.793,    17.386,    -0.002,    12.973,     0.000,     0.480,    51.443,  2866.000,     1.000,    16.489,  -152.629,     0.000,   307.558,   402.149,    47.581,    10.457,     0.177,    54.927,   100.000,     0.000,     0.003,    14.691,     0.035,     0.255,     0.238,     0.018,     4.932,     0.092,     0.061,     1.401,     9.668,    31.825, 0.210E-01,     0.000,    0.9008,    0.0008,    0.0606,     0.135,     0.155,     6.970,     3.123, 0.321E+02, 0.420E+00, 0.000E+00, 0.420E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.133E+01, 0.185E+01, 0.318E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.213E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.120E+02, 0.398E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.176E+03,     0.921,     0.972,     0.000,
   301.903,   600.000,   123.793,    17.318,    -0.011,    12.680,     0.000,     0.482,    51.443,  2866.000,     1.000,    16.433,  -161.603,     0.000,   303.639,   401.837,    49.369,    14.036,     0.177,    54.959,   100.000,     0.000,     0.003,    14.714,     0.036,     0.260,     0.240,     0.017,     4.926,     0.092,     0.067,     1.240,     9.741,    31.823, 0.204E-01,     0.000,    0.9077,    0.0008,    0.0612,     0.142,     0.162,     6.950,     3.114, 0.326E+02, 0.468E+00, 0.000E+00, 0.468E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.132E+01, 0.183E+01, 0.315E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.242E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.118E+02, 0.393E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.166E+03,     0.922,     0.973,     0.000,
   302.000,   600.000,   123.794,    17.386,    -0.019,    12.738,     0.000,     0.482,    51.444,  2866.000,     1.000,    16.403,  -188.800,     0.000,   295.415,   401.537,    60.384,    22.294,     0.178,    54.920,   100.000,     0.000,     0.003,    14.699,     0.035,     0.252,     0.240,     0.016,     4.928,     0.092,     0.070,     1.350,     9.671,    31.827, 0.210E-01,     0.000,    0.9014,    0.0008,    0.0609,     0.144,     0.164,     6.960,     3.110, 0.318E+02, 0.490E+00, 0.000E+00, 0.490E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.133E+01, 0.178E+01, 0.310E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.226E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.111E+02, 0.369E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.172E+03,     0.922,     0.972,     0.000,
   302.104,   600.000,   123.795,    17.516,    -0.026,    13.360,     0.000,     0.482,    51.445,  2866.000,     1.000,    16.374,  -302.191,     0.000,   281.248,   401.175,   129.572,    52.692,     0.365,    54.773,   100.000,     0.000,     0.003,    14.700,     0.035,     0.237,     0.236,     0.015,     4.906,     0.092,     0.066,     1.694,     9.495,    31.815, 0.224E-01,     0.000,    0.8815,    0.0008,    0.0602,     0.141,     0.161,     7.000,     3.114, 0.302E+02, 0.468E+00, 0.000E+00, 0.468E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.134E+01, 0.172E+01, 0.306E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.181E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.103E+02, 0.345E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.190E+03,     0.920,     0.971,     0.000,
   302.201,   600.000,   123.795,    17.781,    -0.036,    13.086,     0.000,     0.480,    51.445,  2866.000,     1.000,    16.382,  -342.004,     0.000,   294.791,   400.790,   165.452,    70.553,     0.502,    54.562,   100.000,     0.000,     0.002,    14.662,     0.033,     0.209,     0.228,     0.013,     4.896,     0.093,     0.057,     2.431,     9.135,    31.812, 0.254E-01,     0.000,    0.8450,    0.0009,    0.0581,     0.133,     0.153,     7.080,     3.124, 0.271E+02, 0.416E+00, 0.000E+00, 0.416E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.137E+01, 0.165E+01, 0.302E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.124E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.935E+01, 0.312E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.220E+03,     0.916,     0.969,     0.000,
   302.306,   600.000,   123.795,    18.288,    -0.028,    12.075,    23.982,     0.479,    51.445,  2866.000,     1.000,    16.458,  -288.662,    22.624,   314.534,   400.390,   158.496,    66.934,     0.433,    54.338,   100.000,     0.000,     0.002,    14.519,     0.028,     0.158,     0.214,     0.012,     4.942,     0.094,     0.053,     3.990,     8.415,    31.839, 0.315E-01,     0.000,    0.7862,    0.0012,    0.0541,     0.128,     0.148,     7.340,     3.130, 0.211E+02, 0.384E+00, 0.945E-03, 0.383E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.143E+01, 0.161E+01, 0.303E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.735E-01, 0.125E-02, 0.000E+00, 0.000E+00, 0.840E+01, 0.280E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.257E+03,     0.905,     0.964,     0.000,
   302.403,   600.000,   123.795,    18.596,    -0.023,    12.875,   161.267,     0.480,    51.445,  2866.000,     1.000,    16.549,  -129.338,   152.138,   314.534,   400.183,   139.522,    56.305,     0.290,    54.203,   100.000,     0.000,     0.002,    14.415,     0.025,     0.126,     0.204,     0.012,     4.980,     0.097,     0.056,     5.108,     7.918,    31.847, 0.364E-01,     0.000,    0.7432,    0.0024,    0.0507,     0.134,     0.154,     7.760,     3.122, 0.165E+02, 0.418E+00, 0.615E-02, 0.412E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.148E+01, 0.163E+01, 0.311E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.533E-01, 0.986E-02, 0.000E+00, 0.000E+00, 0.842E+01, 0.281E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.274E+03,     0.893,     0.960,     0.001,
   302.500,   600.000,   123.795,    18.671,    -0.029,    12.621,   230.576,     0.482,    51.445,  2866.000,     1.000,    16.516,   -91.094,   217.525,   314.534,   400.069,   160.934,    62.149,     0.373,    54.126,   100.000,     0.000,     0.001,    14.393,     0.024,     0.114,     0.199,     0.012,     4.979,     0.098,     0.061,     5.608,     7.707,    31.842, 0.386E-01,     0.000,    0.7258,    0.0052,    0.0495,     0.140,     0.160,     8.140,     3.113, 0.145E+02, 0.459E+00, 0.910E-02, 0.450E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.151E+01, 0.165E+01, 0.317E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.471E-01, 0.158E-01, 0.000E+00, 0.000E+00, 0.866E+01, 0.289E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.280E+03,     0.887,     0.957,     0.001,
   302.604,   600.000,   123.794,    18.673,    -0.024,    12.399,   164.573,     0.485,    51.444,  2866.000,     1.000,    16.422,  -130.388,   155.258,   302.822,   399.964,   128.280,    60.225,     0.201,    54.053,   100.000,     0.000,     0.001,    14.409,     0.023,     0.109,     0.195,     0.012,     4.959,     0.100,     0.076,     5.852,     7.612,    31.827, 0.400E-01,     0.000,    0.7158,    0.0088,    0.0491,     0.155,     0.176,     8.390,     3.094, 0.132E+02, 0.564E+00, 0.780E-02, 0.556E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.154E+01, 0.168E+01, 0.321E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.441E-01, 0.140E-01, 0.000E+00, 0.000E+00, 0.899E+01, 0.300E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.282E+03,     0.886,     0.956,     0.001,
   302.701,   600.000,   123.794,    18.581,    -0.023,    12.448,    27.093,     0.487,    51.444,  2866.000,     1.000,    16.285,  -283.372,    25.560,   297.774,   399.794,   137.867,    69.044,     0.242,    53.966,   100.000,     0.000,     0.001,    14.479,     0.025,     0.115,     0.193,     0.013,     4.902,     0.102,     0.086,     5.661,     7.698,    31.792, 0.399E-01,     0.000,    0.7156,    0.0065,    0.0499,     0.168,     0.189,     8.190,     3.077, 0.142E+02, 0.644E+00, 0.155E-02, 0.643E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.156E+01, 0.170E+01, 0.326E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.447E-01, 0.262E-02, 0.000E+00, 0.000E+00, 0.946E+01, 0.315E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.282E+03,     0.890,     0.956,     0.000,
   302.806,   600.000,   123.793,    18.307,    -0.020,    12.323,     0.000,     0.489,    51.443,  2866.000,     1.000,    16.102,  -309.287,     0.000,   296.365,   399.483,   136.841,    69.327,     0.233,    53.816,   100.000,     0.000,     0.001,    14.648,     0.027,     0.135,     0.190,     0.015,     4.777,     0.105,     0.088,     5.087,     7.961,    31.722, 0.386E-01,     0.000,    0.7239,    0.0025,    0.0521,     0.173,     0.194,     7.720,     3.070, 0.172E+02, 0.655E+00, 0.000E+00, 0.655E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.159E+01, 0.174E+01, 0.333E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.487E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.104E+02, 0.348E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.277E+03,     0.900,     0.959,     0.000,
   302.903,   600.000,   123.793,    18.129,    -0.015,    12.621,     0.000,     0.489,    51.443,  2866.000,     1.000,    15.999,  -279.098,     0.000,   296.365,   399.208,   117.437,    58.817,     0.175,    53.715,   100.000,     0.000,     0.001,    14.758,     0.029,     0.147,     0.189,     0.016,     4.695,     0.107,     0.086,     4.795,     8.103,    31.675, 0.380E-01,     0.000,    0.7281,    0.0018,    0.0534,     0.173,     0.194,     7.560,     3.070, 0.189E+02, 0.635E+00, 0.000E+00, 0.635E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.160E+01, 0.178E+01, 0.338E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.511E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.112E+02, 0.373E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.273E+03,     0.906,     0.960,     0.000,
   303.000,   600.000,   123.793,    18.206,    -0.010,    12.651,     0.000,     0.488,    51.443,  2866.000,     1.000,    15.978,  -292.141,     0.000,   296.365,   398.943,   128.439,    61.124,     0.177,    53.724,   100.000,     0.000,     0.001,    14.720,     0.028,     0.140,     0.189,     0.015,     4.716,     0.106,     0.085,     4.962,     8.022,    31.685, 0.388E-01,     0.000,    0.7231,    0.0020,    0.0529,     0.172,     0.193,     7.620,     3.072, 0.181E+02, 0.626E+00, 0.000E+00, 0.626E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.161E+01, 0.176E+01, 0.337E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.497E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.109E+02, 0.363E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.273E+03,     0.904,     0.959,     0.000,
   303.104,   600.000,   123.793,    18.380,    -0.003,    12.717,     0.000,     0.487,    51.443,  2866.000,     1.000,    15.988,  -306.476,     0.000,   296.365,   398.637,   140.382,    63.821,     0.194,    53.792,   100.000,     0.000,     0.001,    14.618,     0.027,     0.126,     0.190,     0.014,     4.786,     0.105,     0.080,     5.307,     7.856,    31.722, 0.399E-01,     0.000,    0.7154,    0.0027,    0.0516,     0.166,     0.187,     7.810,     3.079, 0.163E+02, 0.603E+00, 0.000E+00, 0.603E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.160E+01, 0.172E+01, 0.331E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.471E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.101E+02, 0.337E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.276E+03,     0.899,     0.958,     0.000,
   303.201,   600.000,   123.793,    18.441,     0.004,    12.728,     0.000,     0.484,    51.443,  2866.000,     1.000,    16.019,  -354.063,     0.000,   290.437,   398.356,   166.359,    79.785,     0.288,    53.976,   100.000,     0.000,     0.001,    14.430,     0.021,     0.085,     0.185,     0.012,     4.971,     0.096,     0.074,     6.883,     7.269,    31.835, 0.430E-01,     0.000,    0.6828,    0.0226,    0.0470,     0.150,     0.170,     9.010,     3.100, 0.823E+01, 0.550E+00, 0.000E+00, 0.550E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.146E+01, 0.165E+01, 0.311E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.354E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.877E+01, 0.292E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.287E+03,     0.876,     0.951,     0.000,
   303.306,   600.000,   123.794,    18.380,     0.011,    12.868,    32.624,     0.484,    51.444,  2866.000,     1.000,    16.043,  -377.744,    30.777,   280.596,   398.026,   197.186,    93.906,     0.421,    53.983,   100.000,     0.000,     0.001,    14.437,     0.021,     0.085,     0.186,     0.012,     4.974,     0.095,     0.075,     6.910,     7.266,    31.838, 0.427E-01,     0.000,    0.6829,    0.0224,    0.0470,     0.150,     0.170,     9.010,     3.100, 0.816E+01, 0.556E+00, 0.146E-02, 0.554E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.144E+01, 0.163E+01, 0.307E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.353E-01, 0.320E-02, 0.000E+00, 0.000E+00, 0.855E+01, 0.285E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.287E+03,     0.876,     0.951,     0.000,
   303.403,   600.000,   123.794,    18.340,     0.014,    11.894,   324.261,     0.484,    51.444,  2866.000,     1.000,    16.044,  -106.891,   305.907,   274.582,   397.790,   204.301,    85.288,     0.455,    53.987,   100.000,     0.000,     0.001,    14.448,     0.021,     0.084,     0.186,     0.012,     4.976,     0.094,     0.078,     6.937,     7.267,    31.840, 0.424E-01,     0.000,    0.6832,    0.0222,    0.0470,     0.152,     0.172,     9.010,     3.097, 0.812E+01, 0.575E+00, 0.148E-01, 0.560E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.143E+01, 0.162E+01, 0.305E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.352E-01, 0.327E-01, 0.000E+00, 0.000E+00, 0.846E+01, 0.282E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.287E+03,     0.876,     0.951,     0.002,
   303.500,   600.000,   123.793,    18.326,     0.014,    12.410,   542.416,     0.483,    51.443,  2866.000,     1.000,    16.059,   163.719,   511.714,   276.510,   397.889,   168.641,    57.976,     0.282,    53.995,   100.000,     0.000,     0.001,    14.453,     0.021,     0.084,     0.187,     0.012,     4.977,     0.093,     0.072,     6.924,     7.275,    31.842, 0.419E-01,     0.000,    0.6836,    0.0222,    0.0470,     0.146,     0.167,     9.000,     3.105, 0.812E+01, 0.538E+00, 0.229E-01, 0.515E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.141E+01, 0.161E+01, 0.302E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.353E-01, 0.507E-01, 0.000E+00, 0.000E+00, 0.830E+01, 0.277E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.286E+03,     0.876,     0.951,     0.003,
   303.604,   600.000,   123.793,    18.236,     0.023,    12.496,   302.544,     0.482,    51.443,  2866.000,     1.000,    16.010,   -15.318,   285.419,   292.583,   398.149,   148.259,    46.913,     0.190,    53.968,   100.000,     0.000,     0.001,    14.509,     0.022,     0.093,     0.188,     0.012,     4.940,     0.092,     0.068,     6.655,     7.390,    31.821, 0.406E-01,     0.000,    0.6889,    0.0195,    0.0478,     0.142,     0.162,     8.870,     3.111, 0.942E+01, 0.507E+00, 0.126E-01, 0.494E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.139E+01, 0.160E+01, 0.299E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.367E-01, 0.258E-01, 0.000E+00, 0.000E+00, 0.829E+01, 0.276E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.285E+03,     0.881,     0.952,     0.002,
   303.701,   600.000,   123.792,    18.004,     0.032,    12.408,    55.245,     0.481,    51.442,  2866.000,     1.000,    15.902,  -255.673,    52.118,   275.883,   397.942,   133.528,    52.205,     0.174,    53.894,   100.000,     0.000,     0.001,    14.643,     0.025,     0.111,     0.188,     0.013,     4.852,     0.092,     0.065,     6.154,     7.621,    31.775, 0.383E-01,     0.000,    0.6999,    0.0094,    0.0496,     0.138,     0.158,     8.390,     3.116, 0.130E+02, 0.473E+00, 0.242E-02, 0.470E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.137E+01, 0.162E+01, 0.299E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.394E-01, 0.417E-02, 0.000E+00, 0.000E+00, 0.885E+01, 0.295E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.283E+03,     0.891,     0.955,     0.000,
   303.806,   600.000,   123.792,    17.631,     0.039,    12.952,     0.000,     0.481,    51.442,  2866.000,     1.000,    15.777,  -308.334,     0.000,   254.241,   397.572,   110.503,    54.500,     0.174,    53.787,   100.000,     0.000,     0.001,    14.846,     0.028,     0.138,     0.187,     0.015,     4.722,     0.091,     0.062,     5.521,     7.934,    31.711, 0.353E-01,     0.000,    0.7153,    0.0027,    0.0521,     0.135,     0.155,     7.760,     3.120, 0.170E+02, 0.445E+00, 0.000E+00, 0.445E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.134E+01, 0.168E+01, 0.302E+01, 0.000E+00, 0.000E+00, 0.000E+00, 0.431E-01, 0.000E+00, 0.000E+00, 0.000E+00, 0.101E+02, 0.337E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-0.278E+03,     0.902,     0.958,     0.000,
