Variable,JDAY,    1,    2,    3,    4,    5,    6,    7,    8,    9,   10,   11,   12,   13,   14,   15,   16,   17,   18,   19,   20,   21,   22,   23,   24,   25,   26,   27,   28,   29,   30,   31,   32,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   266.500,      0.00,      0.14,      0.18,      0.29,      0.26,      0.29,      0.39,      0.48,      0.62,      0.62,      0.69,      0.78,      0.79,      0.79,      0.78,      0.77,      0.76,      0.75,      0.71,      0.60,      0.52,      0.44,      0.42,      0.41,      0.39,      0.35,      0.30,      0.27,      0.26,      0.26,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   267.500,      0.00,      0.13,      0.16,      0.27,      0.25,      0.31,      0.39,      0.57,      0.69,      0.66,      0.74,      0.79,      0.79,      0.79,      0.78,      0.78,      0.78,      0.76,      0.73,      0.64,      0.56,      0.46,      0.42,      0.41,      0.39,      0.34,      0.30,      0.27,      0.26,      0.25,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   268.500,      0.00,      0.12,      0.15,      0.27,      0.24,      0.26,      0.21,      0.45,      0.62,      0.71,      0.75,      0.80,      0.79,      0.78,      0.76,      0.76,      0.76,      0.76,      0.73,      0.62,      0.53,      0.44,      0.42,      0.41,      0.39,      0.34,      0.28,      0.26,      0.25,      0.25,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   269.500,      0.00,      0.13,      0.15,      0.24,      0.23,      0.25,      0.24,      0.36,      0.63,      0.72,      0.80,      0.80,      0.79,      0.78,      0.77,      0.77,      0.76,      0.77,      0.75,      0.71,      0.58,      0.44,      0.42,      0.40,      0.38,      0.34,      0.29,      0.27,      0.25,      0.25,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   270.500,      0.00,      0.14,      0.17,      0.24,      0.22,      0.24,      0.24,      0.34,      0.52,      0.48,      0.69,      0.79,      0.79,      0.79,      0.78,      0.78,      0.77,      0.77,      0.73,      0.61,      0.52,      0.43,      0.41,      0.40,      0.38,      0.34,      0.28,      0.26,      0.25,      0.24,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   271.500,      0.00,      0.16,      0.18,      0.25,      0.24,      0.26,      0.24,      0.37,      0.53,      0.64,      0.72,      0.79,      0.79,      0.79,      0.77,      0.77,      0.76,      0.75,      0.72,      0.57,      0.49,      0.43,      0.41,      0.41,      0.39,      0.35,      0.30,      0.26,      0.25,      0.24,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   272.500,      0.00,      0.20,      0.21,      0.27,      0.24,      0.28,      0.26,      0.20,      0.25,      0.47,      0.78,      0.77,      0.79,      0.79,      0.78,      0.78,      0.77,      0.75,      0.72,      0.61,      0.54,      0.44,      0.41,      0.40,      0.39,      0.35,      0.30,      0.26,      0.24,      0.24,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   273.500,      0.00,      0.23,      0.25,      0.28,      0.25,      0.28,      0.27,      0.23,      0.31,      0.43,      0.76,      0.78,      0.78,      0.80,      0.79,      0.78,      0.77,      0.75,      0.71,      0.63,      0.53,      0.43,      0.41,      0.40,      0.37,      0.33,      0.27,      0.25,      0.24,      0.23,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   274.500,      0.00,      0.21,      0.24,      0.29,      0.26,      0.29,      0.29,      0.24,      0.35,      0.71,      0.79,      0.78,      0.79,      0.80,      0.79,      0.78,      0.76,      0.76,      0.74,      0.65,      0.50,      0.42,      0.41,      0.40,      0.37,      0.33,      0.27,      0.25,      0.24,      0.24,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   275.500,      0.00,      0.17,      0.20,      0.24,      0.22,      0.26,      0.27,      0.24,      0.21,      0.22,      0.55,      0.72,      0.78,      0.79,      0.79,      0.77,      0.76,      0.76,      0.72,      0.57,      0.50,      0.42,      0.40,      0.39,      0.37,      0.32,      0.27,      0.24,      0.24,      0.23,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   276.500,      0.00,      0.13,      0.16,      0.20,      0.20,      0.23,      0.26,      0.25,      0.39,      0.35,      0.65,      0.78,      0.78,      0.80,      0.79,      0.78,      0.77,      0.75,      0.67,      0.55,      0.48,      0.42,      0.40,      0.39,      0.36,      0.32,      0.27,      0.25,      0.24,      0.23,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   277.500,      0.00,      0.13,      0.15,      0.20,      0.20,      0.22,      0.25,      0.35,      0.52,      0.60,      0.77,      0.79,      0.78,      0.79,      0.79,      0.78,      0.77,      0.76,      0.70,      0.58,      0.53,      0.43,      0.40,      0.39,      0.36,      0.31,      0.27,      0.24,      0.23,      0.23,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   278.500,      0.00,      0.14,      0.16,      0.21,      0.21,      0.24,      0.24,      0.42,      0.53,      0.51,      0.61,      0.71,      0.72,      0.77,      0.78,      0.78,      0.78,      0.75,      0.71,      0.64,      0.54,      0.42,      0.40,      0.39,      0.36,      0.31,      0.26,      0.24,      0.23,      0.22,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   279.500,      0.00,      0.15,      0.17,      0.20,      0.19,      0.23,      0.24,      0.23,      0.30,      0.29,      0.38,      0.53,      0.57,      0.71,      0.74,      0.76,      0.75,      0.74,      0.70,      0.58,      0.50,      0.41,      0.40,      0.39,      0.36,      0.31,      0.27,      0.24,      0.23,      0.22,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   280.500,      0.00,      0.15,      0.17,      0.20,      0.19,      0.22,      0.24,      0.22,      0.17,      0.16,      0.31,      0.59,      0.76,      0.76,      0.75,      0.75,      0.74,      0.74,      0.70,      0.56,      0.48,      0.41,      0.40,      0.39,      0.37,      0.33,      0.28,      0.24,      0.23,      0.22,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   281.500,      0.00,      0.15,      0.17,      0.19,      0.19,      0.22,      0.24,      0.22,      0.18,      0.20,      0.43,      0.66,      0.75,      0.75,      0.75,      0.74,      0.74,      0.73,      0.67,      0.60,      0.55,      0.42,      0.40,      0.39,      0.37,      0.33,      0.28,      0.25,      0.23,      0.22,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   282.500,      0.00,      0.14,      0.15,      0.17,      0.17,      0.20,      0.23,      0.22,      0.18,      0.17,      0.45,      0.72,      0.71,      0.76,      0.76,      0.75,      0.75,      0.74,      0.70,      0.62,      0.52,      0.41,      0.39,      0.38,      0.36,      0.31,      0.25,      0.23,      0.22,      0.22,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   283.500,      0.00,      0.12,      0.14,      0.15,      0.15,      0.18,      0.22,      0.21,      0.18,      0.17,      0.39,      0.66,      0.69,      0.74,      0.76,      0.75,      0.74,      0.73,      0.68,      0.56,      0.46,      0.40,      0.39,      0.37,      0.34,      0.29,      0.24,      0.22,      0.22,      0.21,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   284.500,      0.00,      0.10,      0.11,      0.13,      0.13,      0.17,      0.20,      0.20,      0.18,      0.17,      0.60,      0.69,      0.73,      0.76,      0.77,      0.76,      0.75,      0.74,      0.69,      0.54,      0.45,      0.40,      0.39,      0.37,      0.34,      0.30,      0.25,      0.23,      0.22,      0.22,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   285.500,      0.00,      0.08,      0.10,      0.12,      0.13,      0.16,      0.20,      0.24,      0.36,      0.35,      0.56,      0.69,      0.69,      0.72,      0.75,      0.76,      0.76,      0.75,      0.72,      0.58,      0.52,      0.43,      0.39,      0.37,      0.35,      0.30,      0.25,      0.23,      0.22,      0.21,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   286.500,      0.00,      0.08,      0.09,      0.12,      0.12,      0.15,      0.18,      0.28,      0.36,      0.34,      0.44,      0.60,      0.61,      0.68,      0.74,      0.75,      0.76,      0.75,      0.70,      0.59,      0.50,      0.41,      0.38,      0.37,      0.35,      0.30,      0.24,      0.22,      0.21,      0.21,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   287.500,      0.00,      0.09,      0.10,      0.12,      0.12,      0.15,      0.18,      0.17,      0.17,      0.16,      0.29,      0.50,      0.68,      0.72,      0.77,      0.76,      0.75,      0.73,      0.70,      0.57,      0.48,      0.40,      0.38,      0.38,      0.36,      0.32,      0.26,      0.22,      0.21,      0.20,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   288.500,      0.00,      0.11,      0.11,      0.12,      0.12,      0.15,      0.18,      0.17,      0.15,      0.14,      0.31,      0.53,      0.69,      0.75,      0.76,      0.76,      0.75,      0.74,      0.67,      0.58,      0.51,      0.40,      0.38,      0.38,      0.36,      0.32,      0.26,      0.23,      0.21,      0.21,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   289.500,      0.00,      0.11,      0.11,      0.13,      0.12,      0.15,      0.17,      0.17,      0.16,      0.15,      0.16,      0.61,      0.67,      0.75,      0.76,      0.75,      0.75,      0.74,      0.68,      0.56,      0.49,      0.40,      0.38,      0.37,      0.34,      0.29,      0.24,      0.21,      0.21,      0.20,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   290.500,      0.00,      0.09,      0.10,      0.12,      0.11,      0.14,      0.17,      0.17,      0.15,      0.14,      0.14,      0.33,      0.56,      0.73,      0.76,      0.75,      0.74,      0.73,      0.65,      0.53,      0.46,      0.39,      0.38,      0.37,      0.34,      0.28,      0.23,      0.21,      0.20,      0.20,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   291.500,      0.00,      0.08,      0.09,      0.11,      0.10,      0.13,      0.16,      0.16,      0.14,      0.14,      0.11,      0.41,      0.72,      0.75,      0.75,      0.74,      0.74,      0.72,      0.64,      0.51,      0.44,      0.39,      0.37,      0.36,      0.33,      0.28,      0.24,      0.21,      0.20,      0.20,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   292.500,      0.00,      0.07,      0.08,      0.10,      0.10,      0.13,      0.15,      0.16,      0.17,      0.16,      0.34,      0.66,      0.67,      0.73,      0.74,      0.74,      0.74,      0.73,      0.67,      0.53,      0.46,      0.39,      0.37,      0.37,      0.34,      0.29,      0.24,      0.21,      0.20,      0.20,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   293.500,      0.00,      0.08,      0.09,      0.10,      0.10,      0.12,      0.15,      0.16,      0.15,      0.24,      0.60,      0.67,      0.68,      0.74,      0.75,      0.75,      0.74,      0.72,      0.65,      0.53,      0.46,      0.39,      0.37,      0.36,      0.33,      0.28,      0.23,      0.21,      0.20,      0.19,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   294.500,      0.00,      0.09,      0.10,      0.11,      0.11,      0.12,      0.14,      0.20,      0.27,      0.28,      0.42,      0.58,      0.58,      0.68,      0.74,      0.75,      0.75,      0.73,      0.67,      0.56,      0.47,      0.39,      0.37,      0.36,      0.33,      0.28,      0.23,      0.21,      0.20,      0.20,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   295.500,      0.00,      0.10,      0.11,      0.12,      0.11,      0.14,      0.16,      0.16,      0.28,      0.32,      0.50,      0.60,      0.63,      0.73,      0.76,      0.76,      0.75,      0.73,      0.63,      0.51,      0.46,      0.39,      0.37,      0.35,      0.32,      0.28,      0.24,      0.21,      0.20,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   296.500,      0.00,      0.11,      0.12,      0.12,      0.11,      0.14,      0.16,      0.17,      0.17,      0.16,      0.20,      0.54,      0.59,      0.75,      0.77,      0.75,      0.74,      0.71,      0.63,      0.55,      0.47,      0.38,      0.36,      0.34,      0.30,      0.25,      0.22,      0.21,      0.20,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   297.500,      0.00,      0.11,      0.12,      0.11,      0.10,      0.13,      0.15,      0.16,      0.15,      0.15,      0.13,      0.29,      0.51,      0.70,      0.77,      0.75,      0.74,      0.72,      0.67,      0.56,      0.46,      0.38,      0.36,      0.33,      0.30,      0.25,      0.22,      0.20,      0.19,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   298.500,      0.00,      0.11,      0.12,      0.11,      0.11,      0.13,      0.15,      0.16,      0.15,      0.15,      0.19,      0.47,      0.67,      0.71,      0.75,      0.75,      0.74,      0.73,      0.68,      0.55,      0.45,      0.37,      0.35,      0.33,      0.30,      0.25,      0.22,      0.20,      0.19,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   299.500,      0.00,      0.11,      0.13,      0.14,      0.13,      0.13,      0.31,      0.42,      0.54,      0.54,      0.62,      0.68,      0.68,      0.70,      0.69,      0.69,      0.70,      0.68,      0.70,      0.58,      0.48,      0.38,      0.36,      0.36,      0.33,      0.29,      0.24,      0.20,      0.19,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   300.500,      0.00,      0.13,      0.14,      0.15,      0.13,      0.16,      0.19,      0.19,      0.20,      0.20,      0.24,      0.33,      0.35,      0.48,      0.59,      0.62,      0.68,      0.72,      0.68,      0.57,      0.48,      0.38,      0.36,      0.35,      0.31,      0.26,      0.21,      0.19,      0.18,      0.18,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   301.500,      0.00,      0.15,      0.16,      0.17,      0.14,      0.16,      0.17,      0.19,      0.18,      0.17,      0.14,      0.12,      0.12,      0.55,      0.67,      0.73,      0.75,      0.76,      0.61,      0.49,      0.40,      0.36,      0.34,      0.32,      0.29,      0.25,      0.22,      0.20,      0.19,      0.18,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   302.500,      0.00,      0.14,      0.16,      0.17,      0.14,      0.17,      0.20,      0.20,      0.19,      0.19,      0.16,      0.38,      0.67,      0.77,      0.77,      0.76,      0.76,      0.71,      0.55,      0.42,      0.39,      0.37,      0.35,      0.34,      0.31,      0.27,      0.24,      0.21,      0.19,      0.18,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   303.500,      0.00,      0.14,      0.16,      0.19,      0.15,      0.18,      0.20,      0.22,      0.20,      0.20,      0.27,      0.45,      0.48,      0.63,      0.69,      0.70,      0.70,      0.70,      0.63,      0.49,      0.44,      0.41,      0.37,      0.36,      0.33,      0.30,      0.25,      0.21,      0.19,      0.19,      0.17,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   304.500,      0.00,      0.14,      0.16,      0.20,      0.16,      0.19,      0.21,      0.23,      0.21,      0.21,      0.17,      0.15,      0.15,      0.30,      0.57,      0.68,      0.72,      0.68,      0.56,      0.50,      0.46,      0.40,      0.36,      0.34,      0.31,      0.26,      0.21,      0.19,      0.18,      0.18,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   305.500,      0.00,      0.15,      0.16,      0.19,      0.15,      0.18,      0.22,      0.23,      0.22,      0.22,      0.19,      0.17,      0.16,      0.24,      0.47,      0.57,      0.69,      0.75,      0.57,      0.49,      0.44,      0.39,      0.36,      0.34,      0.31,      0.26,      0.23,      0.21,      0.19,      0.19,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   306.500,      0.00,      0.15,      0.16,      0.18,      0.15,      0.18,      0.21,      0.22,      0.22,      0.22,      0.20,      0.18,      0.17,      0.20,      0.40,      0.57,      0.72,      0.70,      0.56,      0.49,      0.45,      0.39,      0.36,      0.34,      0.31,      0.26,      0.23,      0.21,      0.19,      0.19,      0.18,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   307.500,      0.00,      0.14,      0.15,      0.16,      0.14,      0.17,      0.20,      0.22,      0.22,      0.22,      0.20,      0.17,      0.17,      0.16,      0.24,      0.27,      0.63,      0.67,      0.56,      0.51,      0.46,      0.39,      0.35,      0.34,      0.31,      0.27,      0.22,      0.20,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   308.500,      0.00,      0.12,      0.13,      0.15,      0.13,      0.15,      0.19,      0.21,      0.21,      0.21,      0.19,      0.17,      0.16,      0.15,      0.32,      0.36,      0.68,      0.74,      0.60,      0.50,      0.44,      0.38,      0.35,      0.33,      0.31,      0.26,      0.22,      0.20,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   309.500,      0.00,      0.11,      0.12,      0.13,      0.12,      0.15,      0.18,      0.20,      0.20,      0.20,      0.19,      0.17,      0.16,      0.37,      0.66,      0.71,      0.74,      0.76,      0.67,      0.52,      0.45,      0.38,      0.35,      0.33,      0.31,      0.27,      0.22,      0.20,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   310.500,      0.00,      0.10,      0.10,      0.12,      0.11,      0.13,      0.18,      0.20,      0.20,      0.20,      0.18,      0.16,      0.16,      0.43,      0.63,      0.65,      0.66,      0.72,      0.71,      0.59,      0.48,      0.38,      0.35,      0.33,      0.31,      0.26,      0.21,      0.19,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   311.500,      0.00,      0.09,      0.10,      0.10,      0.10,      0.13,      0.16,      0.18,      0.18,      0.18,      0.17,      0.16,      0.15,      0.15,      0.28,      0.34,      0.68,      0.75,      0.70,      0.52,      0.44,      0.36,      0.34,      0.32,      0.28,      0.24,      0.20,      0.19,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   312.500,      0.00,      0.09,      0.09,      0.10,      0.09,      0.12,      0.16,      0.17,      0.18,      0.18,      0.16,      0.15,      0.15,      0.35,      0.65,      0.69,      0.73,      0.74,      0.67,      0.44,      0.40,      0.36,      0.34,      0.32,      0.29,      0.25,      0.22,      0.20,      0.19,      0.19,      0.19,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   313.500,      0.00,      0.08,      0.09,      0.09,      0.09,      0.12,      0.15,      0.17,      0.17,      0.17,      0.16,      0.24,      0.30,      0.54,      0.67,      0.67,      0.67,      0.65,      0.68,      0.56,      0.47,      0.37,      0.34,      0.33,      0.31,      0.27,      0.23,      0.20,      0.19,      0.19,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   314.500,      0.00,      0.08,      0.08,      0.09,      0.09,      0.11,      0.14,      0.16,      0.16,      0.16,      0.15,      0.15,      0.14,      0.18,      0.46,      0.56,      0.68,      0.67,      0.63,      0.52,      0.44,      0.36,      0.34,      0.32,      0.29,      0.24,      0.21,      0.20,      0.20,      0.20,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   315.500,      0.00,      0.07,      0.07,      0.08,      0.08,      0.10,      0.13,      0.15,      0.15,      0.16,      0.15,      0.14,      0.13,      0.23,      0.45,      0.50,      0.66,      0.65,      0.61,      0.45,      0.40,      0.36,      0.34,      0.32,      0.29,      0.25,      0.22,      0.20,      0.20,      0.20,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   316.500,      0.00,      0.06,      0.07,      0.08,      0.07,      0.09,      0.11,      0.13,      0.14,      0.14,      0.14,      0.13,      0.13,      0.41,      0.64,      0.71,      0.68,      0.69,      0.64,      0.53,      0.45,      0.37,      0.34,      0.32,      0.29,      0.25,      0.22,      0.21,      0.20,      0.20,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   317.500,      0.00,      0.06,      0.06,      0.08,      0.07,      0.09,      0.11,      0.12,      0.13,      0.13,      0.12,      0.12,      0.18,      0.63,      0.68,      0.65,      0.65,      0.68,      0.65,      0.53,      0.45,      0.36,      0.33,      0.32,      0.29,      0.25,      0.22,      0.20,      0.20,      0.20,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   318.500,      0.00,      0.06,      0.07,      0.08,      0.07,      0.09,      0.12,      0.13,      0.13,      0.13,      0.12,      0.21,      0.23,      0.61,      0.65,      0.63,      0.64,      0.66,      0.63,      0.47,      0.42,      0.35,      0.33,      0.32,      0.29,      0.25,      0.21,      0.20,      0.20,      0.20,      0.20,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   319.500,      0.00,      0.07,      0.08,      0.08,      0.08,      0.10,      0.12,      0.13,      0.14,      0.14,      0.13,      0.22,      0.24,      0.48,      0.62,      0.62,      0.63,      0.66,      0.60,      0.48,      0.41,      0.35,      0.33,      0.32,      0.29,      0.25,      0.22,      0.21,      0.20,      0.21,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   320.500,      0.00,      0.08,      0.09,      0.09,      0.08,      0.10,      0.12,      0.14,      0.14,      0.15,      0.31,      0.48,      0.50,      0.55,      0.59,      0.60,      0.60,      0.65,      0.64,      0.51,      0.43,      0.35,      0.33,      0.32,      0.29,      0.26,      0.23,      0.21,      0.20,      0.21,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   321.500,      0.00,      0.08,      0.09,      0.10,      0.08,      0.11,      0.12,      0.15,      0.13,      0.14,      0.34,      0.44,      0.43,      0.49,      0.55,      0.56,      0.55,      0.59,      0.64,      0.54,      0.44,      0.35,      0.33,      0.32,      0.29,      0.26,      0.22,      0.21,      0.21,      0.21,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   322.500,      0.00,      0.09,      0.10,      0.11,      0.09,      0.12,      0.14,      0.14,      0.15,      0.15,      0.15,      0.20,      0.21,      0.30,      0.39,      0.51,      0.63,      0.66,      0.62,      0.51,      0.40,      0.34,      0.32,      0.31,      0.28,      0.24,      0.22,      0.21,      0.21,      0.21,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   323.500,      0.00,      0.11,      0.11,      0.12,      0.11,      0.13,      0.15,      0.16,      0.16,      0.16,      0.17,      0.30,      0.37,      0.55,      0.67,      0.70,      0.70,      0.67,      0.60,      0.40,      0.37,      0.34,      0.32,      0.31,      0.29,      0.25,      0.22,      0.21,      0.21,      0.21,      0.21,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   324.500,      0.00,      0.12,      0.12,      0.13,      0.12,      0.15,      0.18,      0.19,      0.19,      0.19,      0.19,      0.36,      0.40,      0.58,      0.70,      0.67,      0.60,      0.62,      0.61,      0.53,      0.45,      0.38,      0.34,      0.32,      0.29,      0.26,      0.23,      0.21,      0.21,      0.21,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   325.500,      0.00,      0.12,      0.13,      0.14,      0.12,      0.15,      0.18,      0.20,      0.21,      0.22,      0.21,      0.20,      0.19,      0.19,      0.43,      0.46,      0.41,      0.65,      0.58,      0.54,      0.49,      0.38,      0.33,      0.32,      0.29,      0.25,      0.22,      0.21,      0.21,      0.21,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   326.500,      0.00,      0.13,      0.13,      0.14,      0.12,      0.15,      0.18,      0.20,      0.21,      0.22,      0.22,      0.21,      0.21,      0.19,      0.19,      0.19,      0.19,      0.76,      0.64,      0.53,      0.46,      0.36,      0.32,      0.31,      0.28,      0.24,      0.22,      0.21,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   327.500,      0.00,      0.13,      0.14,      0.15,      0.12,      0.15,      0.18,      0.20,      0.21,      0.21,      0.22,      0.21,      0.21,      0.20,      0.19,      0.19,      0.19,      0.18,      0.64,      0.60,      0.41,      0.35,      0.31,      0.30,      0.27,      0.24,      0.22,      0.22,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   328.500,      0.00,      0.13,      0.14,      0.15,      0.12,      0.14,      0.17,      0.20,      0.21,      0.21,      0.21,      0.20,      0.20,      0.19,      0.18,      0.18,      0.18,      0.17,      0.29,      0.60,      0.50,      0.35,      0.31,      0.30,      0.28,      0.25,      0.23,      0.22,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   329.500,      0.00,      0.12,      0.13,      0.15,      0.12,      0.15,      0.18,      0.20,      0.21,      0.21,      0.21,      0.21,      0.20,      0.19,      0.18,      0.18,      0.18,      0.58,      0.61,      0.60,      0.50,      0.33,      0.31,      0.30,      0.29,      0.26,      0.24,      0.22,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   330.500,      0.00,      0.11,      0.12,      0.14,      0.12,      0.15,      0.18,      0.21,      0.21,      0.22,      0.22,      0.21,      0.21,      0.20,      0.19,      0.18,      0.18,      0.18,      0.60,      0.57,      0.52,      0.38,      0.33,      0.32,      0.30,      0.26,      0.24,      0.23,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   331.500,      0.00,      0.10,      0.11,      0.14,      0.12,      0.15,      0.18,      0.20,      0.20,      0.21,      0.22,      0.22,      0.22,      0.20,      0.20,      0.19,      0.19,      0.18,      0.56,      0.57,      0.51,      0.40,      0.32,      0.30,      0.28,      0.25,      0.23,      0.22,      0.22,      0.22,      0.22,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   332.500,      0.00,      0.11,      0.12,      0.14,      0.13,      0.16,      0.19,      0.21,      0.22,      0.22,      0.22,      0.21,      0.21,      0.21,      0.20,      0.20,      0.35,      0.53,      0.54,      0.51,      0.47,      0.45,      0.42,      0.28,      0.26,      0.24,      0.23,      0.22,      0.22,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   333.500,      0.00,      0.12,      0.12,      0.14,      0.15,      0.16,      0.20,      0.22,      0.21,      0.23,      0.23,      0.21,      0.21,      0.21,      0.24,      0.24,      0.25,      0.35,      0.42,      0.53,      0.51,      0.45,      0.44,      0.42,      0.35,      0.28,      0.24,      0.23,      0.22,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   334.500,      0.00,      0.13,      0.13,      0.13,      0.16,      0.18,      0.21,      0.23,      0.22,      0.22,      0.22,      0.17,      0.18,      0.19,      0.22,      0.19,      0.19,      0.22,      0.52,      0.51,      0.49,      0.45,      0.43,      0.39,      0.32,      0.26,      0.24,      0.23,      0.23,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   335.500,      0.00,      0.13,      0.13,      0.13,      0.16,      0.19,      0.23,      0.25,      0.25,      0.25,      0.22,      0.19,      0.18,      0.15,      0.15,      0.15,      0.16,      0.18,      0.24,      0.51,      0.49,      0.46,      0.43,      0.40,      0.33,      0.27,      0.24,      0.23,      0.23,      0.23,      0.23,      0.00,
NH3PorewaterAerobic_KB_Layer1(mgN/L),   336.500,      0.00,      0.13,      0.13,      0.13,      0.14,      0.19,      0.23,      0.26,      0.27,      0.28,      0.28,      0.25,      0.25,      0.21,      0.18,      0.17,      0.16,      0.15,      0.15,      0.53,      0.47,      0.45,      0.43,      0.40,      0.34,      0.27,      0.23,      0.23,      0.23,      0.23,      0.23,      0.00,
