JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
    80.806,   600.000,   123.803,     7.760,    -0.062,    11.601,     0.000,     0.450,    51.453,  2866.000,     1.000,     8.466,    61.721,     0.000,   325.741,   352.953,    13.065,  -101.998,     0.000,
    80.903,   600.000,   123.801,     7.825,    -0.074,    12.496,     0.000,     0.450,    51.451,  2866.000,     1.000,     8.530,  -114.347,     0.000,   284.584,   352.395,    55.377,    -8.842,     0.000,
    81.000,   600.000,   123.801,     8.053,    -0.066,    12.142,     0.000,     0.450,    51.451,  2866.000,     1.000,     8.617,  -165.093,     0.000,   256.936,   352.061,    61.277,     8.690,     0.000,
    81.104,   600.000,   123.800,     8.491,    -0.057,    12.509,     0.000,     0.450,    51.450,  2866.000,     1.000,     8.784,  -161.918,     0.000,   251.386,   351.964,    48.525,    12.816,     0.000,
    81.201,   600.000,   123.800,     8.871,    -0.054,    12.618,     0.000,     0.450,    51.450,  2866.000,     1.000,     8.963,  -164.724,     0.000,   246.822,   352.051,    43.358,    16.138,     0.000,
    81.306,   600.000,   123.800,     9.129,    -0.051,    12.684,   111.458,     0.450,    51.450,  2866.000,     1.000,     9.112,   -48.797,   105.149,   254.628,   352.138,    47.940,     8.497,     0.000,
    81.403,   600.000,   123.801,     9.296,    -0.049,    12.575,   577.872,     0.450,    51.451,  2866.000,     1.000,     9.235,   416.697,   545.162,   274.857,   352.772,    62.432,   -11.882,     0.000,
    81.500,   600.000,   123.801,     9.409,    -0.050,    12.909,   843.903,     0.450,    51.451,  2866.000,     1.000,     9.362,   682.824,   796.135,   290.058,   354.129,    77.544,   -28.303,     0.000,
    81.604,   600.000,   123.800,     9.454,    -0.050,    12.573,   713.947,     0.450,    51.450,  2866.000,     1.000,     9.470,   588.230,   673.535,   304.654,   355.771,    69.549,   -35.361,     0.000,
    81.701,   600.000,   123.800,     9.458,    -0.049,    12.541,   274.456,     0.450,    51.450,  2866.000,     1.000,     9.517,   180.050,   258.921,   306.834,   356.228,    60.574,   -31.098,     0.000,
    81.806,   600.000,   123.800,     9.445,    -0.044,    12.321,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.499,  -104.713,     0.000,   289.318,   356.130,    54.455,   -16.553,     0.000,
    81.903,   600.000,   123.800,     9.440,    -0.039,    12.442,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.444,  -145.597,     0.000,   262.361,   355.714,    48.452,     3.792,     0.000,
    82.000,   600.000,   123.800,     9.453,    -0.035,    12.560,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.410,  -167.309,     0.000,   248.385,   355.364,    45.825,    14.504,     0.000,
    82.104,   600.000,   123.800,     9.476,    -0.029,    12.559,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.399,  -180.653,     0.000,   240.479,   355.037,    45.364,    20.731,     0.000,
    82.201,   600.000,   123.800,     9.495,    -0.023,    12.761,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.386,  -183.890,     0.000,   240.282,   354.721,    44.462,    24.989,     0.000,
    82.306,   600.000,   123.800,     9.505,    -0.019,    12.216,   109.910,     0.450,    51.450,  2866.000,     1.000,     9.353,   -54.262,   103.689,   250.527,   354.408,    38.250,    15.820,     0.000,
    82.403,   600.000,   123.799,     9.486,    -0.010,    12.491,   415.007,     0.450,    51.449,  2866.000,     1.000,     9.322,   315.218,   391.516,   297.393,   354.769,    29.054,   -10.132,     0.000,
    82.500,   600.000,   123.799,     9.432,     0.003,    12.437,   704.704,     0.450,    51.449,  2866.000,     1.000,     9.301,   608.265,   664.815,   313.238,   355.907,    50.303,   -36.422,     0.000,
    82.604,   600.000,   123.798,     9.187,     0.014,    12.402,   601.407,     0.450,    51.448,  2866.000,     1.000,     9.248,   530.352,   567.365,   323.197,   357.108,    54.067,   -50.964,     0.000,
    82.701,   600.000,   123.799,     8.735,     0.020,    12.928,   210.124,     0.450,    51.449,  2866.000,     1.000,     9.150,   159.230,   198.230,   323.996,   357.415,    43.980,   -38.399,     0.000,
    82.806,   600.000,   123.799,     8.162,     0.022,    12.617,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.991,   -66.355,     0.000,   307.977,   356.832,    34.311,   -16.811,     0.000,
    82.903,   600.000,   123.799,     7.724,     0.023,    12.774,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.842,  -105.832,     0.000,   279.075,   356.068,    28.945,    -0.107,     0.000,
    83.000,   600.000,   123.799,     7.511,     0.020,    12.535,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.725,  -119.616,     0.000,   262.503,   355.344,    23.458,     3.317,     0.000,
    83.104,   600.000,   123.799,     7.476,     0.019,    12.399,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.651,   -69.690,     0.000,   300.190,   354.791,    19.976,    -4.887,     0.000,
    83.201,   600.000,   123.799,     7.517,     0.018,    12.942,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.623,   -46.654,     0.000,   319.667,   354.448,    17.660,    -5.786,     0.000,
    83.306,   600.000,   123.799,     7.598,     0.015,    12.244,    41.833,     0.450,    51.449,  2866.000,     1.000,     8.615,     5.861,    39.465,   325.250,   354.171,    14.360,    -9.677,     0.000,
    83.403,   600.000,   123.798,     7.708,     0.014,    12.303,   206.256,     0.450,    51.448,  2866.000,     1.000,     8.638,   184.255,   194.582,   335.840,   354.244,    11.075,   -19.152,     0.000,
    83.500,   600.000,   123.798,     7.838,     0.016,    12.403,   298.800,     0.450,    51.448,  2866.000,     1.000,     8.680,   260.951,   281.886,   329.875,   354.548,    14.682,   -18.419,     0.000,
    83.604,   600.000,   123.798,     7.975,     0.016,    12.998,   252.768,     0.450,    51.448,  2866.000,     1.000,     8.719,   196.970,   238.461,   320.417,   354.743,    14.331,    -7.165,     0.000,
    83.701,   600.000,   123.798,     8.086,     0.013,    12.142,    98.171,     0.450,    51.448,  2866.000,     1.000,     8.741,    46.312,    92.614,   317.874,   354.617,    16.051,    -6.492,     0.000,
    83.806,   600.000,   123.798,     8.178,     0.017,    13.063,     0.000,     0.450,    51.448,  2866.000,     1.000,     8.742,   -40.830,     0.000,   317.874,   354.002,    12.733,    -8.031,     0.000,
    83.903,   600.000,   123.798,     8.229,     0.016,    13.035,     0.000,     0.450,    51.448,  2866.000,     1.000,     8.730,   -32.839,     0.000,   318.546,   353.407,     5.126,    -7.149,     0.000,
    84.000,   600.000,   123.799,     8.259,     0.010,    12.552,     0.000,     0.450,    51.449,  2866.000,     1.000,     8.724,   -21.946,     0.000,   321.695,   352.951,    -1.035,    -8.274,     0.000,
    84.104,   600.000,   123.800,     8.285,     0.001,    12.760,     0.000,     0.450,    51.450,  2866.000,     1.000,     8.727,   -49.559,     0.000,   282.494,   352.674,    -2.483,   -18.138,     0.000,
    84.201,   600.000,   123.800,     8.321,    -0.010,    12.927,     0.000,     0.450,    51.450,  2866.000,     1.000,     8.742,  -121.831,     0.000,   272.549,   352.549,    41.942,    -0.111,     0.000,
    84.306,   600.000,   123.801,     8.398,    -0.022,    13.160,    67.067,     0.450,    51.451,  2866.000,     1.000,     8.772,   -92.945,    63.271,   283.977,   352.518,    72.791,    14.885,     0.000,
    84.403,   600.000,   123.801,     8.529,    -0.041,    11.776,   270.009,     0.450,    51.451,  2866.000,     1.000,     8.848,   123.568,   254.725,   298.673,   352.867,    72.844,     4.120,     0.000,
    84.500,   600.000,   123.800,     8.653,    -0.058,    12.149,   306.666,     0.450,    51.450,  2866.000,     1.000,     8.955,   213.635,   289.308,   316.544,   353.649,    45.991,    -7.423,     0.000,
    84.604,   600.000,   123.801,     8.756,    -0.068,    13.123,   389.622,     0.450,    51.451,  2866.000,     1.000,     9.060,   287.786,   367.568,   310.165,   354.455,    50.394,   -14.902,     0.000,
    84.701,   600.000,   123.800,     8.868,    -0.073,    12.198,   181.358,     0.450,    51.450,  2866.000,     1.000,     9.162,    80.900,   171.093,   300.365,   354.767,    45.933,   -10.142,     0.000,
    84.806,   600.000,   123.800,     9.089,    -0.053,    12.618,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.291,   -93.370,     0.000,   298.294,   354.524,    39.271,    -2.132,     0.000,
    84.903,   600.000,   123.800,     9.265,    -0.053,    12.662,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.398,   -89.498,     0.000,   306.094,   354.335,    37.264,     3.994,     0.000,
    85.000,   600.000,   123.800,     9.406,    -0.051,    12.380,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.495,  -100.186,     0.000,   303.575,   354.356,    42.032,     7.372,     0.000,
    85.104,   600.000,   123.800,     9.555,    -0.046,    12.605,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.584,   -99.439,     0.000,   300.396,   354.445,    36.525,     8.865,     0.000,
    85.201,   600.000,   123.800,     9.651,    -0.040,    12.499,     0.000,     0.450,    51.450,  2866.000,     1.000,     9.631,  -100.271,     0.000,   299.543,   354.478,    35.999,     9.338,     0.000,
    85.306,   600.000,   123.800,     9.694,    -0.035,    12.417,    44.704,     0.450,    51.450,  2866.000,     1.000,     9.628,   -54.968,    42.174,   301.036,   354.416,    35.586,     8.176,     0.000,
    85.403,   600.000,   123.799,     9.731,    -0.031,    12.600,   210.209,     0.450,    51.449,  2866.000,     1.000,     9.590,   106.379,   198.310,   303.395,   354.500,    34.482,     6.344,     0.000,
    85.500,   600.000,   123.799,     9.753,    -0.029,    12.535,   302.144,     0.450,    51.449,  2866.000,     1.000,     9.562,   190.020,   285.041,   303.395,   354.857,    36.531,     7.028,     0.000,
    85.604,   600.000,   123.799,     9.764,    -0.023,    12.495,   255.578,     0.450,    51.449,  2866.000,     1.000,     9.558,   146.504,   241.112,   303.395,   355.223,    35.628,     7.151,     0.000,
    85.701,   600.000,   123.799,     9.768,    -0.018,    12.543,   100.254,     0.450,    51.449,  2866.000,     1.000,     9.533,     0.409,    94.579,   303.395,   355.243,    35.235,     7.088,     0.000,
    85.806,   600.000,   123.799,     9.757,    -0.010,    12.560,     0.000,     0.450,    51.449,  2866.000,     1.000,     9.474,   -97.485,     0.000,   301.892,   354.858,    36.418,     8.101,     0.000,
