 JDAY,ELEVATION(m),TEMPERATURE(C)
  298.5000,  114.35,   19.90,
  298.5000,  112.35,   19.90,
  298.5000,  110.35,   19.90,
  298.5000,  108.35,   18.76,
  298.5000,  106.35,   15.10,
  298.5000,  104.35,   11.79,
  298.5000,  102.35,    9.79,
  298.5000,  100.35,    9.09,
  298.5000,   98.35,    8.90,
  298.5000,   96.35,    8.78,
  298.5000,   94.35,    8.64,
  298.5000,   92.35,    8.49,
  298.5000,   90.35,    8.37,
  298.5000,   88.35,    8.28,
  298.5000,   86.35,    8.23,
  298.5000,   84.35,    8.19,
  298.5000,   82.35,    8.16,
  298.5000,   80.35,    8.16,
  298.5000,   78.35,    8.16,
  298.5000,   76.35,    8.16,
  298.5000,   74.35,    8.16,
  298.5000,   72.35,    8.16,
  298.5000,   70.35,    8.16,
  298.5000,   68.35,    8.16,
  299.5000,  123.89,  -99.00,
  299.5000,  123.79,   19.56,
  299.5000,  120.35,   19.51,
  299.5000,  118.35,   19.49,
  299.5000,  116.35,   19.49,
  299.5000,  114.35,   19.49,
  299.5000,  112.35,   19.49,
  299.5000,  110.35,   19.49,
  299.5000,  108.35,   18.09,
  299.5000,  106.35,   11.76,
  299.5000,  104.35,    9.15,
  299.5000,  102.35,    8.82,
  299.5000,  100.35,    8.80,
  299.5000,   98.35,    8.77,
  299.5000,   96.35,    8.65,
  299.5000,   94.35,    8.50,
  299.5000,   92.35,    8.38,
  299.5000,   90.35,    8.30,
  299.5000,   88.35,    8.24,
  299.5000,   86.35,    8.21,
  299.5000,   84.35,    8.18,
  299.5000,   82.35,    8.16,
  299.5000,   80.35,    8.16,
  299.5000,   78.35,    8.16,
  299.5000,   76.35,    8.16,
  299.5000,   74.35,    8.16,
  299.5000,   72.35,    8.16,
  299.5000,   70.35,    8.16,
  299.5000,   68.35,    8.16,
  300.5000,  123.89,  -99.00,
  300.5000,  123.79,   19.18,
  300.5000,  120.35,   19.18,
  300.5000,  118.35,   19.18,
  300.5000,  116.35,   19.16,
  300.5000,  114.35,   19.08,
  300.5000,  112.35,   18.58,
  300.5000,  110.35,   17.02,
  300.5000,  108.35,   15.05,
  300.5000,  106.35,   12.21,
  300.5000,  104.35,   10.32,
  300.5000,  102.35,    9.40,
  300.5000,  100.35,    9.01,
  300.5000,   98.35,    8.87,
  300.5000,   96.35,    8.84,
  300.5000,   94.35,    8.81,
  300.5000,   92.35,    8.74,
  300.5000,   90.35,    8.64,
  300.5000,   88.35,    8.51,
  300.5000,   86.35,    8.39,
  300.5000,   84.35,    8.30,
  300.5000,   82.35,    8.24,
  300.5000,   80.35,    8.19,
  300.5000,   78.35,    8.17,
  300.5000,   76.35,    8.17,
  300.5000,   74.35,    8.17,
  300.5000,   72.35,    8.17,
  300.5000,   70.35,    8.17,
  300.5000,   68.35,    8.17,
  301.5000,  123.89,  -99.00,
  301.5000,  123.79,   18.70,
  301.5000,  120.35,   18.69,
  301.5000,  118.35,   18.68,
  301.5000,  116.35,   18.63,
  301.5000,  114.35,   18.31,
  301.5000,  112.35,   17.72,
  301.5000,  110.35,   16.63,
  301.5000,  108.35,   14.76,
  301.5000,  106.35,   12.74,
  301.5000,  104.35,   11.31,
  301.5000,  102.35,   10.17,
  301.5000,  100.35,    9.39,
  301.5000,   98.35,    8.99,
  301.5000,   96.35,    8.84,
  301.5000,   94.35,    8.75,
  301.5000,   92.35,    8.57,
  301.5000,   90.35,    8.40,
  301.5000,   88.35,    8.29,
  301.5000,   86.35,    8.23,
  301.5000,   84.35,    8.20,
  301.5000,   82.35,    8.18,
  301.5000,   80.35,    8.17,
  301.5000,   78.35,    8.17,
  301.5000,   76.35,    8.17,
  301.5000,   74.35,    8.17,
  301.5000,   72.35,    8.17,
  301.5000,   70.35,    8.17,
  301.5000,   68.35,    8.17,
  302.5000,  123.90,  -99.00,
  302.5000,  123.80,   18.50,
  302.5000,  120.35,   18.50,
  302.5000,  118.35,   18.50,
  302.5000,  116.35,   18.50,
  302.5000,  114.35,   18.50,
  302.5000,  112.35,   18.50,
  302.5000,  110.35,   18.50,
  302.5000,  108.35,   18.50,
  302.5000,  106.35,   16.86,
  302.5000,  104.35,   12.78,
  302.5000,  102.35,   10.16,
  302.5000,  100.35,    9.21,
  302.5000,   98.35,    8.93,
  302.5000,   96.35,    8.83,
  302.5000,   94.35,    8.75,
  302.5000,   92.35,    8.61,
  302.5000,   90.35,    8.45,
  302.5000,   88.35,    8.32,
  302.5000,   86.35,    8.25,
  302.5000,   84.35,    8.21,
  302.5000,   82.35,    8.18,
  302.5000,   80.35,    8.18,
  302.5000,   78.35,    8.18,
  302.5000,   76.35,    8.18,
  302.5000,   74.35,    8.18,
  302.5000,   72.35,    8.18,
  302.5000,   70.35,    8.18,
  302.5000,   68.35,    8.18,
  303.5000,  123.89,  -99.00,
  303.5000,  123.79,   18.15,
  303.5000,  120.35,   18.14,
  303.5000,  118.35,   18.14,
  303.5000,  116.35,   18.13,
  303.5000,  114.35,   18.13,
  303.5000,  112.35,   18.13,
  303.5000,  110.35,   18.11,
  303.5000,  108.35,   17.65,
  303.5000,  106.35,   13.92,
  303.5000,  104.35,   10.14,
  303.5000,  102.35,    9.04,
  303.5000,  100.35,    8.85,
  303.5000,   98.35,    8.76,
  303.5000,   96.35,    8.66,
  303.5000,   94.35,    8.52,
  303.5000,   92.35,    8.40,
  303.5000,   90.35,    8.31,
  303.5000,   88.35,    8.26,
  303.5000,   86.35,    8.22,
  303.5000,   84.35,    8.20,
  303.5000,   82.35,    8.18,
  303.5000,   80.35,    8.18,
  303.5000,   78.35,    8.18,
  303.5000,   76.35,    8.18,
  303.5000,   74.35,    8.18,
  303.5000,   72.35,    8.18,
  303.5000,   70.35,    8.18,
  303.5000,   68.35,    8.18,
  304.5000,  123.89,  -99.00,
  304.5000,  123.79,   17.81,
  304.5000,  120.35,   17.75,
  304.5000,  118.35,   17.72,
  304.5000,  116.35,   17.70,
  304.5000,  114.35,   17.70,
  304.5000,  112.35,   17.69,
  304.5000,  110.35,   17.42,
  304.5000,  108.35,   16.86,
  304.5000,  106.35,   15.27,
  304.5000,  104.35,   12.85,
  304.5000,  102.35,   10.66,
  304.5000,  100.35,    9.44,
  304.5000,   98.35,    8.96,
  304.5000,   96.35,    8.82,
  304.5000,   94.35,    8.76,
  304.5000,   92.35,    8.70,
  304.5000,   90.35,    8.63,
  304.5000,   88.35,    8.54,
  304.5000,   86.35,    8.44,
  304.5000,   84.35,    8.36,
  304.5000,   82.35,    8.29,
  304.5000,   80.35,    8.24,
  304.5000,   78.35,    8.20,
  304.5000,   76.35,    8.19,
  304.5000,   74.35,    8.19,
  304.5000,   72.35,    8.19,
  304.5000,   70.35,    8.19,
  304.5000,   68.35,    8.19,
  305.5000,  123.89,  -99.00,
  305.5000,  123.79,   17.63,
  305.5000,  120.35,   17.54,
  305.5000,  118.35,   17.50,
  305.5000,  116.35,   17.49,
  305.5000,  114.35,   17.49,
  305.5000,  112.35,   17.49,
  305.5000,  110.35,   17.49,
  305.5000,  108.35,   16.70,
  305.5000,  106.35,   14.40,
  305.5000,  104.35,   11.63,
  305.5000,  102.35,    9.76,
  305.5000,  100.35,    9.00,
  305.5000,   98.35,    8.80,
  305.5000,   96.35,    8.72,
  305.5000,   94.35,    8.61,
  305.5000,   92.35,    8.47,
  305.5000,   90.35,    8.36,
  305.5000,   88.35,    8.28,
  305.5000,   86.35,    8.24,
  305.5000,   84.35,    8.21,
  305.5000,   82.35,    8.20,
  305.5000,   80.35,    8.19,
  305.5000,   78.35,    8.19,
  305.5000,   76.35,    8.19,
  305.5000,   74.35,    8.19,
  305.5000,   72.35,    8.19,
  305.5000,   70.35,    8.19,
  305.5000,   68.35,    8.19,
  306.5000,  123.89,  -99.00,
  306.5000,  123.79,   17.48,
  306.5000,  120.35,   17.37,
  306.5000,  118.35,   17.33,
  306.5000,  116.35,   17.32,
  306.5000,  114.35,   17.32,
  306.5000,  112.35,   17.32,
  306.5000,  110.35,   17.32,
  306.5000,  108.35,   17.00,
  306.5000,  106.35,   14.47,
  306.5000,  104.35,   11.10,
  306.5000,  102.35,    9.35,
  306.5000,  100.35,    8.91,
  306.5000,   98.35,    8.80,
  306.5000,   96.35,    8.76,
  306.5000,   94.35,    8.69,
  306.5000,   92.35,    8.56,
  306.5000,   90.35,    8.42,
  306.5000,   88.35,    8.32,
  306.5000,   86.35,    8.26,
  306.5000,   84.35,    8.22,
  306.5000,   82.35,    8.20,
  306.5000,   80.35,    8.20,
  306.5000,   78.35,    8.20,
  306.5000,   76.35,    8.20,
  306.5000,   74.35,    8.20,
  306.5000,   72.35,    8.20,
  306.5000,   70.35,    8.20,
  306.5000,   68.35,    8.20,
  307.5000,  123.89,  -99.00,
  307.5000,  123.79,   17.25,
  307.5000,  120.35,   17.19,
  307.5000,  118.35,   17.16,
  307.5000,  116.35,   17.15,
  307.5000,  114.35,   17.15,
  307.5000,  112.35,   17.15,
  307.5000,  110.35,   17.01,
  307.5000,  108.35,   16.06,
  307.5000,  106.35,   13.56,
  307.5000,  104.35,   10.92,
  307.5000,  102.35,    9.45,
  307.5000,  100.35,    8.95,
  307.5000,   98.35,    8.82,
  307.5000,   96.35,    8.77,
  307.5000,   94.35,    8.71,
  307.5000,   92.35,    8.60,
  307.5000,   90.35,    8.46,
  307.5000,   88.35,    8.35,
  307.5000,   86.35,    8.28,
  307.5000,   84.35,    8.24,
  307.5000,   82.35,    8.21,
  307.5000,   80.35,    8.20,
  307.5000,   78.35,    8.20,
  307.5000,   76.35,    8.20,
  307.5000,   74.35,    8.20,
  307.5000,   72.35,    8.20,
  307.5000,   70.35,    8.20,
  307.5000,   68.35,    8.20,
  308.5000,  123.89,  -99.00,
  308.5000,  123.79,   17.15,
  308.5000,  120.35,   17.05,
  308.5000,  118.35,   16.99,
  308.5000,  116.35,   16.97,
  308.5000,  114.35,   16.97,
  308.5000,  112.35,   16.97,
  308.5000,  110.35,   16.74,
  308.5000,  108.35,   15.60,
  308.5000,  106.35,   13.50,
  308.5000,  104.35,   11.34,
  308.5000,  102.35,    9.84,
  308.5000,  100.35,    9.08,
  308.5000,   98.35,    8.83,
  308.5000,   96.35,    8.76,
  308.5000,   94.35,    8.67,
  308.5000,   92.35,    8.54,
  308.5000,   90.35,    8.41,
  308.5000,   88.35,    8.32,
  308.5000,   86.35,    8.27,
  308.5000,   84.35,    8.24,
  308.5000,   82.35,    8.22,
  308.5000,   80.35,    8.21,
  308.5000,   78.35,    8.21,
  308.5000,   76.35,    8.21,
  308.5000,   74.35,    8.21,
  308.5000,   72.35,    8.21,
  308.5000,   70.35,    8.21,
  308.5000,   68.35,    8.21,
  309.5000,  123.89,  -99.00,
  309.5000,  123.79,   17.20,
  309.5000,  120.35,   17.10,
  309.5000,  118.35,   17.05,
  309.5000,  116.35,   17.04,
  309.5000,  114.35,   17.04,
  309.5000,  112.35,   17.04,
  309.5000,  110.35,   17.04,
  309.5000,  108.35,   15.80,
  309.5000,  106.35,   13.33,
  309.5000,  104.35,   10.80,
  309.5000,  102.35,    9.30,
  309.5000,  100.35,    8.83,
  309.5000,   98.35,    8.76,
  309.5000,   96.35,    8.71,
  309.5000,   94.35,    8.62,
  309.5000,   92.35,    8.50,
  309.5000,   90.35,    8.39,
  309.5000,   88.35,    8.32,
  309.5000,   86.35,    8.27,
  309.5000,   84.35,    8.24,
  309.5000,   82.35,    8.22,
  309.5000,   80.35,    8.21,
  309.5000,   78.35,    8.21,
  309.5000,   76.35,    8.21,
  309.5000,   74.35,    8.21,
  309.5000,   72.35,    8.21,
  309.5000,   70.35,    8.21,
  309.5000,   68.35,    8.21,
  310.5000,  123.89,  -99.00,
  310.5000,  123.79,   17.12,
  310.5000,  120.35,   17.01,
  310.5000,  118.35,   16.97,
  310.5000,  116.35,   16.96,
  310.5000,  114.35,   16.95,
  310.5000,  112.35,   16.95,
  310.5000,  110.35,   16.90,
  310.5000,  108.35,   15.49,
  310.5000,  106.35,   12.64,
  310.5000,  104.35,   10.23,
  310.5000,  102.35,    9.03,
  310.5000,  100.35,    8.77,
  310.5000,   98.35,    8.76,
  310.5000,   96.35,    8.72,
  310.5000,   94.35,    8.64,
  310.5000,   92.35,    8.53,
  310.5000,   90.35,    8.42,
  310.5000,   88.35,    8.34,
  310.5000,   86.35,    8.29,
  310.5000,   84.35,    8.25,
  310.5000,   82.35,    8.23,
  310.5000,   80.35,    8.22,
  310.5000,   78.35,    8.22,
  310.5000,   76.35,    8.22,
  310.5000,   74.35,    8.22,
  310.5000,   72.35,    8.22,
  310.5000,   70.35,    8.22,
  310.5000,   68.35,    8.22,
  311.5000,  123.89,  -99.00,
  311.5000,  123.79,   16.85,
  311.5000,  120.35,   16.73,
  311.5000,  118.35,   16.68,
  311.5000,  116.35,   16.66,
  311.5000,  114.35,   16.66,
  311.5000,  112.35,   16.55,
  311.5000,  110.35,   16.19,
  311.5000,  108.35,   15.25,
  311.5000,  106.35,   13.66,
  311.5000,  104.35,   11.95,
  311.5000,  102.35,   10.48,
  311.5000,  100.35,    9.43,
  311.5000,   98.35,    8.96,
  311.5000,   96.35,    8.81,
  311.5000,   94.35,    8.77,
  311.5000,   92.35,    8.72,
  311.5000,   90.35,    8.62,
  311.5000,   88.35,    8.50,
  311.5000,   86.35,    8.39,
  311.5000,   84.35,    8.32,
  311.5000,   82.35,    8.27,
  311.5000,   80.35,    8.24,
  311.5000,   78.35,    8.22,
  311.5000,   76.35,    8.22,
  311.5000,   74.35,    8.22,
  311.5000,   72.35,    8.22,
  311.5000,   70.35,    8.22,
  311.5000,   68.35,    8.22,
  312.5000,  123.90,  -99.00,
  312.5000,  123.80,   16.88,
  312.5000,  120.35,   16.80,
  312.5000,  118.35,   16.75,
  312.5000,  116.35,   16.71,
  312.5000,  114.35,   16.71,
  312.5000,  112.35,   16.71,
  312.5000,  110.35,   16.65,
  312.5000,  108.35,   15.85,
  312.5000,  106.35,   14.12,
  312.5000,  104.35,   12.08,
  312.5000,  102.35,   10.30,
  312.5000,  100.35,    9.22,
  312.5000,   98.35,    8.83,
  312.5000,   96.35,    8.75,
  312.5000,   94.35,    8.68,
  312.5000,   92.35,    8.55,
  312.5000,   90.35,    8.42,
  312.5000,   88.35,    8.34,
  312.5000,   86.35,    8.29,
  312.5000,   84.35,    8.25,
  312.5000,   82.35,    8.23,
  312.5000,   80.35,    8.22,
  312.5000,   78.35,    8.22,
  312.5000,   76.35,    8.22,
  312.5000,   74.35,    8.22,
  312.5000,   72.35,    8.22,
  312.5000,   70.35,    8.22,
  312.5000,   68.35,    8.22,
  313.5000,  123.89,  -99.00,
  313.5000,  123.79,   17.13,
  313.5000,  120.35,   16.95,
  313.5000,  118.35,   16.88,
  313.5000,  116.35,   16.87,
  313.5000,  114.35,   16.87,
  313.5000,  112.35,   16.83,
  313.5000,  110.35,   16.62,
  313.5000,  108.35,   15.00,
  313.5000,  106.35,   12.15,
  313.5000,  104.35,    9.95,
  313.5000,  102.35,    8.92,
  313.5000,  100.35,    8.72,
  313.5000,   98.35,    8.72,
  313.5000,   96.35,    8.67,
  313.5000,   94.35,    8.56,
  313.5000,   92.35,    8.44,
  313.5000,   90.35,    8.35,
  313.5000,   88.35,    8.30,
  313.5000,   86.35,    8.27,
  313.5000,   84.35,    8.25,
  313.5000,   82.35,    8.23,
  313.5000,   80.35,    8.23,
  313.5000,   78.35,    8.23,
  313.5000,   76.35,    8.23,
  313.5000,   74.35,    8.23,
  313.5000,   72.35,    8.23,
  313.5000,   70.35,    8.23,
  313.5000,   68.35,    8.23,
  314.5000,  123.89,  -99.00,
  314.5000,  123.79,   17.01,
  314.5000,  120.35,   16.86,
  314.5000,  118.35,   16.77,
  314.5000,  116.35,   16.69,
  314.5000,  114.35,   16.59,
  314.5000,  112.35,   16.40,
  314.5000,  110.35,   15.87,
  314.5000,  108.35,   14.64,
  314.5000,  106.35,   13.29,
  314.5000,  104.35,   12.03,
  314.5000,  102.35,   10.69,
  314.5000,  100.35,    9.57,
  314.5000,   98.35,    8.96,
  314.5000,   96.35,    8.80,
  314.5000,   94.35,    8.74,
  314.5000,   92.35,    8.69,
  314.5000,   90.35,    8.62,
  314.5000,   88.35,    8.52,
  314.5000,   86.35,    8.43,
  314.5000,   84.35,    8.35,
  314.5000,   82.35,    8.30,
  314.5000,   80.35,    8.26,
  314.5000,   78.35,    8.24,
  314.5000,   76.35,    8.23,
  314.5000,   74.35,    8.23,
  314.5000,   72.35,    8.23,
  314.5000,   70.35,    8.23,
  314.5000,   68.35,    8.23,
  315.5000,  123.89,  -99.00,
  315.5000,  123.79,   16.91,
  315.5000,  120.35,   16.70,
  315.5000,  118.35,   16.51,
  315.5000,  116.35,   16.51,
  315.5000,  114.35,   16.30,
  315.5000,  112.35,   16.06,
  315.5000,  110.35,   15.63,
  315.5000,  108.35,   14.79,
  315.5000,  106.35,   13.54,
  315.5000,  104.35,   11.81,
  315.5000,  102.35,   10.05,
  315.5000,  100.35,    9.06,
  315.5000,   98.35,    8.77,
  315.5000,   96.35,    8.72,
  315.5000,   94.35,    8.65,
  315.5000,   92.35,    8.55,
  315.5000,   90.35,    8.45,
  315.5000,   88.35,    8.37,
  315.5000,   86.35,    8.31,
  315.5000,   84.35,    8.28,
  315.5000,   82.35,    8.25,
  315.5000,   80.35,    8.24,
  315.5000,   78.35,    8.24,
  315.5000,   76.35,    8.24,
  315.5000,   74.35,    8.24,
  315.5000,   72.35,    8.24,
  315.5000,   70.35,    8.24,
  315.5000,   68.35,    8.24,
  316.5000,  123.89,  -99.00,
  316.5000,  123.79,   16.32,
  316.5000,  120.35,   16.24,
  316.5000,  118.35,   16.21,
  316.5000,  116.35,   16.20,
  316.5000,  114.35,   16.16,
  316.5000,  112.35,   16.04,
  316.5000,  110.35,   15.86,
  316.5000,  108.35,   15.15,
  316.5000,  106.35,   13.58,
  316.5000,  104.35,   11.46,
  316.5000,  102.35,    9.75,
  316.5000,  100.35,    8.96,
  316.5000,   98.35,    8.75,
  316.5000,   96.35,    8.72,
  316.5000,   94.35,    8.65,
  316.5000,   92.35,    8.54,
  316.5000,   90.35,    8.42,
  316.5000,   88.35,    8.34,
  316.5000,   86.35,    8.29,
  316.5000,   84.35,    8.26,
  316.5000,   82.35,    8.25,
  316.5000,   80.35,    8.24,
  316.5000,   78.35,    8.24,
  316.5000,   76.35,    8.24,
  316.5000,   74.35,    8.24,
  316.5000,   72.35,    8.24,
  316.5000,   70.35,    8.24,
  316.5000,   68.35,    8.24,
  317.5000,  123.89,  -99.00,
  317.5000,  123.79,   16.04,
  317.5000,  120.35,   15.95,
  317.5000,  118.35,   15.93,
  317.5000,  116.35,   15.92,
  317.5000,  114.35,   15.91,
  317.5000,  112.35,   15.91,
  317.5000,  110.35,   15.91,
  317.5000,  108.35,   15.60,
  317.5000,  106.35,   14.33,
  317.5000,  104.35,   11.88,
  317.5000,  102.35,    9.68,
  317.5000,  100.35,    8.84,
  317.5000,   98.35,    8.72,
  317.5000,   96.35,    8.72,
  317.5000,   94.35,    8.64,
  317.5000,   92.35,    8.54,
  317.5000,   90.35,    8.44,
  317.5000,   88.35,    8.36,
  317.5000,   86.35,    8.30,
  317.5000,   84.35,    8.27,
  317.5000,   82.35,    8.25,
  317.5000,   80.35,    8.25,
  317.5000,   78.35,    8.25,
  317.5000,   76.35,    8.25,
  317.5000,   74.35,    8.25,
  317.5000,   72.35,    8.25,
  317.5000,   70.35,    8.25,
  317.5000,   68.35,    8.25,
  318.5000,  123.89,  -99.00,
  318.5000,  123.79,   15.93,
  318.5000,  120.35,   15.82,
  318.5000,  118.35,   15.78,
  318.5000,  116.35,   15.76,
  318.5000,  114.35,   15.76,
  318.5000,  112.35,   15.76,
  318.5000,  110.35,   15.75,
  318.5000,  108.35,   15.75,
  318.5000,  106.35,   14.72,
  318.5000,  104.35,   12.52,
  318.5000,  102.35,   10.30,
  318.5000,  100.35,    9.05,
  318.5000,   98.35,    8.77,
  318.5000,   96.35,    8.73,
  318.5000,   94.35,    8.69,
  318.5000,   92.35,    8.62,
  318.5000,   90.35,    8.53,
  318.5000,   88.35,    8.44,
  318.5000,   86.35,    8.37,
  318.5000,   84.35,    8.32,
  318.5000,   82.35,    8.28,
  318.5000,   80.35,    8.26,
  318.5000,   78.35,    8.25,
  318.5000,   76.35,    8.25,
  318.5000,   74.35,    8.25,
  318.5000,   72.35,    8.25,
  318.5000,   70.35,    8.25,
  318.5000,   68.35,    8.25,
  319.5000,  123.89,  -99.00,
  319.5000,  123.79,   15.74,
  319.5000,  120.35,   15.74,
  319.5000,  118.35,   15.74,
  319.5000,  116.35,   15.74,
  319.5000,  114.35,   15.74,
  319.5000,  112.35,   15.74,
  319.5000,  110.35,   15.74,
  319.5000,  108.35,   15.74,
  319.5000,  106.35,   15.26,
  319.5000,  104.35,   12.97,
  319.5000,  102.35,   10.68,
  319.5000,  100.35,    9.30,
  319.5000,   98.35,    8.83,
  319.5000,   96.35,    8.75,
  319.5000,   94.35,    8.69,
  319.5000,   92.35,    8.60,
  319.5000,   90.35,    8.50,
  319.5000,   88.35,    8.41,
  319.5000,   86.35,    8.35,
  319.5000,   84.35,    8.31,
  319.5000,   82.35,    8.27,
  319.5000,   80.35,    8.26,
  319.5000,   78.35,    8.26,
  319.5000,   76.35,    8.26,
  319.5000,   74.35,    8.26,
  319.5000,   72.35,    8.26,
  319.5000,   70.35,    8.26,
  319.5000,   68.35,    8.26,
  320.5000,  123.89,  -99.00,
  320.5000,  123.79,   15.61,
  320.5000,  120.35,   15.61,
  320.5000,  118.35,   15.61,
  320.5000,  116.35,   15.61,
  320.5000,  114.35,   15.61,
  320.5000,  112.35,   15.61,
  320.5000,  110.35,   15.61,
  320.5000,  108.35,   15.61,
  320.5000,  106.35,   14.97,
  320.5000,  104.35,   11.69,
  320.5000,  102.35,    9.70,
  320.5000,  100.35,    8.94,
  320.5000,   98.35,    8.76,
  320.5000,   96.35,    8.73,
  320.5000,   94.35,    8.65,
  320.5000,   92.35,    8.54,
  320.5000,   90.35,    8.44,
  320.5000,   88.35,    8.36,
  320.5000,   86.35,    8.32,
  320.5000,   84.35,    8.29,
  320.5000,   82.35,    8.27,
  320.5000,   80.35,    8.26,
  320.5000,   78.35,    8.26,
  320.5000,   76.35,    8.26,
  320.5000,   74.35,    8.26,
  320.5000,   72.35,    8.26,
  320.5000,   70.35,    8.26,
  320.5000,   68.35,    8.26,
  321.5000,  123.89,  -99.00,
  321.5000,  123.79,   15.31,
  321.5000,  120.35,   15.31,
  321.5000,  118.35,   15.31,
  321.5000,  116.35,   15.31,
  321.5000,  114.35,   15.31,
  321.5000,  112.35,   15.31,
  321.5000,  110.35,   15.18,
  321.5000,  108.35,   14.00,
  321.5000,  106.35,   11.38,
  321.5000,  104.35,    9.18,
  321.5000,  102.35,    8.87,
  321.5000,  100.35,    8.80,
  321.5000,   98.35,    8.73,
  321.5000,   96.35,    8.72,
  321.5000,   94.35,    8.64,
  321.5000,   92.35,    8.56,
  321.5000,   90.35,    8.46,
  321.5000,   88.35,    8.38,
  321.5000,   86.35,    8.33,
  321.5000,   84.35,    8.30,
  321.5000,   82.35,    8.27,
  321.5000,   80.35,    8.27,
  321.5000,   78.35,    8.27,
  321.5000,   76.35,    8.27,
  321.5000,   74.35,    8.27,
  321.5000,   72.35,    8.27,
  321.5000,   70.35,    8.27,
  321.5000,   68.35,    8.27,
  322.5000,  123.89,  -99.00,
  322.5000,  123.79,   14.92,
  322.5000,  120.35,   14.92,
  322.5000,  118.35,   14.92,
  322.5000,  116.35,   14.92,
  322.5000,  114.35,   14.92,
  322.5000,  112.35,   14.92,
  322.5000,  110.35,   14.92,
  322.5000,  108.35,   14.71,
  322.5000,  106.35,   13.77,
  322.5000,  104.35,   12.39,
  322.5000,  102.35,   11.05,
  322.5000,  100.35,   10.01,
  322.5000,   98.35,    9.28,
  322.5000,   96.35,    8.92,
  322.5000,   94.35,    8.79,
  322.5000,   92.35,    8.73,
  322.5000,   90.35,    8.67,
  322.5000,   88.35,    8.58,
  322.5000,   86.35,    8.48,
  322.5000,   84.35,    8.40,
  322.5000,   82.35,    8.33,
  322.5000,   80.35,    8.29,
  322.5000,   78.35,    8.27,
  322.5000,   76.35,    8.27,
  322.5000,   74.35,    8.27,
  322.5000,   72.35,    8.27,
  322.5000,   70.35,    8.27,
  322.5000,   68.35,    8.27,
  323.5000,  123.89,  -99.00,
  323.5000,  123.79,   14.68,
  323.5000,  120.35,   14.68,
  323.5000,  118.35,   14.68,
  323.5000,  116.35,   14.68,
  323.5000,  114.35,   14.68,
  323.5000,  112.35,   14.68,
  323.5000,  110.35,   14.68,
  323.5000,  108.35,   14.68,
  323.5000,  106.35,   14.68,
  323.5000,  104.35,   13.50,
  323.5000,  102.35,   11.06,
  323.5000,  100.35,    9.52,
  323.5000,   98.35,    8.88,
  323.5000,   96.35,    8.72,
  323.5000,   94.35,    8.65,
  323.5000,   92.35,    8.53,
  323.5000,   90.35,    8.42,
  323.5000,   88.35,    8.35,
  323.5000,   86.35,    8.31,
  323.5000,   84.35,    8.29,
  323.5000,   82.35,    8.28,
  323.5000,   80.35,    8.28,
  323.5000,   78.35,    8.28,
  323.5000,   76.35,    8.28,
  323.5000,   74.35,    8.28,
  323.5000,   72.35,    8.28,
  323.5000,   70.35,    8.28,
  323.5000,   68.35,    8.28,
  324.5000,  123.89,  -99.00,
  324.5000,  123.79,   14.46,
  324.5000,  120.35,   14.42,
  324.5000,  118.35,   14.40,
  324.5000,  116.35,   14.39,
  324.5000,  114.35,   14.38,
  324.5000,  112.35,   14.38,
  324.5000,  110.35,   14.38,
  324.5000,  108.35,   14.38,
  324.5000,  106.35,   13.60,
  324.5000,  104.35,   11.19,
  324.5000,  102.35,    9.15,
  324.5000,  100.35,    8.82,
  324.5000,   98.35,    8.70,
  324.5000,   96.35,    8.67,
  324.5000,   94.35,    8.59,
  324.5000,   92.35,    8.48,
  324.5000,   90.35,    8.39,
  324.5000,   88.35,    8.34,
  324.5000,   86.35,    8.31,
  324.5000,   84.35,    8.29,
  324.5000,   82.35,    8.28,
  324.5000,   80.35,    8.28,
  324.5000,   78.35,    8.28,
  324.5000,   76.35,    8.28,
  324.5000,   74.35,    8.28,
  324.5000,   72.35,    8.28,
  324.5000,   70.35,    8.28,
  324.5000,   68.35,    8.28,
  325.5000,  123.89,  -99.00,
  325.5000,  123.79,   14.22,
  325.5000,  120.35,   14.18,
  325.5000,  118.35,   14.16,
  325.5000,  116.35,   14.15,
  325.5000,  114.35,   14.15,
  325.5000,  112.35,   14.15,
  325.5000,  110.35,   14.14,
  325.5000,  108.35,   14.13,
  325.5000,  106.35,   13.65,
  325.5000,  104.35,   12.00,
  325.5000,  102.35,    9.89,
  325.5000,  100.35,    8.86,
  325.5000,   98.35,    8.70,
  325.5000,   96.35,    8.68,
  325.5000,   94.35,    8.63,
  325.5000,   92.35,    8.56,
  325.5000,   90.35,    8.48,
  325.5000,   88.35,    8.41,
  325.5000,   86.35,    8.36,
  325.5000,   84.35,    8.32,
  325.5000,   82.35,    8.30,
  325.5000,   80.35,    8.29,
  325.5000,   78.35,    8.28,
  325.5000,   76.35,    8.28,
  325.5000,   74.35,    8.28,
  325.5000,   72.35,    8.28,
  325.5000,   70.35,    8.28,
  325.5000,   68.35,    8.28,
  326.5000,  123.89,  -99.00,
  326.5000,  123.79,   13.95,
  326.5000,  120.35,   13.94,
  326.5000,  118.35,   13.94,
  326.5000,  116.35,   13.94,
  326.5000,  114.35,   13.93,
  326.5000,  112.35,   13.93,
  326.5000,  110.35,   13.93,
  326.5000,  108.35,   13.86,
  326.5000,  106.35,   13.24,
  326.5000,  104.35,   11.88,
  326.5000,  102.35,   10.41,
  326.5000,  100.35,    9.39,
