JDAY,DLT(s),ELWS(m),T2(C),U(ms-1),Q(m3s-1),SRON(Wm-2),EXT(m-1),DEPTH(m),WIDTH(m),SHADE,Tvolavg(C),NetRad(Wm-2),SWSolar(Wm-2),LWRad(Wm-2),BackRad(Wm-2),EvapF(Wm-2),ConducF(Wm-2),ReaerationCoeff(day-1),
   271.201,   600.000,   123.793,    25.175,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.992,  -316.312,     0.000,   342.569,   436.455,   167.214,    55.212,     0.000,
   271.306,   600.000,   123.792,    25.111,     0.001,     0.000,    49.957,     0.450,    57.442,   783.000,     1.000,    14.847,  -252.064,    47.130,   342.331,   436.069,   153.525,    51.931,     0.000,
   271.403,   600.000,   123.792,    25.088,     0.001,     0.000,   210.246,     0.450,    57.442,   783.000,     1.000,    14.857,   -93.550,   198.345,   344.956,   435.919,   150.572,    50.361,     0.000,
   271.500,   600.000,   123.793,    25.086,     0.001,     0.000,   289.006,     0.450,    57.443,   783.000,     1.000,    15.008,   -20.470,   272.647,   344.956,   435.904,   149.933,    52.236,     0.000,
   271.604,   600.000,   123.793,    25.074,     0.001,     0.000,   227.061,     0.450,    57.443,   783.000,     1.000,    15.044,   -78.745,   214.208,   344.956,   435.847,   149.733,    52.330,     0.000,
   271.701,   600.000,   123.793,    25.027,     0.001,     0.000,    69.625,     0.450,    57.443,   783.000,     1.000,    14.940,  -248.038,    65.684,   336.270,   435.587,   155.957,    58.447,     0.000,
   271.806,   600.000,   123.792,    24.930,     0.001,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    14.767,  -326.981,     0.000,   327.843,   435.033,   156.750,    63.040,     0.000,
   271.903,   600.000,   123.792,    24.842,     0.001,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    14.641,  -324.522,     0.000,   325.326,   434.509,   152.205,    63.134,     0.000,
   272.000,   600.000,   123.792,    24.769,     0.001,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    14.629,  -330.659,     0.000,   325.326,   434.082,   156.781,    65.122,     0.000,
   272.104,   600.000,   123.792,    24.692,     0.001,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    14.696,  -329.242,     0.000,   325.326,   433.635,   156.030,    64.903,     0.000,
   272.201,   600.000,   123.793,    24.619,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.774,  -327.660,     0.000,   325.326,   433.211,   153.877,    65.899,     0.000,
   272.306,   600.000,   123.793,    24.541,     0.001,     0.000,    49.142,     0.450,    57.443,   783.000,     1.000,    14.751,  -271.497,    46.360,   326.926,   432.755,   147.645,    64.384,     0.000,
   272.403,   600.000,   123.793,    24.496,     0.001,     0.000,   208.844,     0.450,    57.443,   783.000,     1.000,    14.750,  -106.888,   197.023,   330.722,   432.478,   141.469,    60.685,     0.000,
   272.500,   600.000,   123.793,    24.478,     0.001,     0.000,   287.283,     0.450,    57.443,   783.000,     1.000,    14.713,   -29.610,   271.022,   336.700,   432.365,   144.624,    60.342,     0.000,
   272.604,   600.000,   123.793,    24.462,     0.001,     0.000,   224.994,     0.450,    57.443,   783.000,     1.000,    14.692,   -69.086,   212.259,   343.204,   432.278,   136.908,    55.363,     0.000,
   272.701,   600.000,   123.793,    24.424,     0.001,     0.000,    67.923,     0.450,    57.443,   783.000,     1.000,    14.710,  -187.195,    64.078,   347.357,   432.069,   120.092,    46.470,     0.000,
   272.806,   600.000,   123.793,    24.363,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.764,  -240.345,     0.000,   349.288,   431.718,   114.339,    43.576,     0.000,
   272.903,   600.000,   123.793,    24.307,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.824,  -248.525,     0.000,   349.288,   431.390,   119.717,    46.706,     0.000,
   273.000,   600.000,   123.793,    24.249,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.833,  -242.116,     0.000,   349.288,   431.054,   115.320,    45.031,     0.000,
   273.104,   600.000,   123.794,    24.187,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.769,  -235.332,     0.000,   352.120,   430.697,   114.157,    42.598,     0.000,
   273.201,   600.000,   123.793,    24.133,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.696,  -232.811,     0.000,   352.933,   430.381,   112.735,    42.627,     0.000,
   273.306,   600.000,   123.793,    24.081,     0.001,     0.000,    48.323,     0.450,    57.443,   783.000,     1.000,    14.690,  -181.541,    45.588,   356.076,   430.075,   111.484,    41.646,     0.000,
   273.403,   600.000,   123.793,    24.060,     0.001,     0.000,   207.427,     0.450,    57.443,   783.000,     1.000,    14.730,   -20.360,   195.685,   363.182,   429.942,   111.418,    37.868,     0.000,
   273.500,   600.000,   123.793,    24.071,     0.001,     0.000,   285.542,     0.450,    57.443,   783.000,     1.000,    14.674,    68.426,   269.379,   373.209,   429.991,   112.453,    31.719,     0.000,
   273.604,   600.000,   123.793,    24.092,     0.001,     0.000,   222.920,     0.450,    57.443,   783.000,     1.000,    14.700,    35.580,   210.302,   373.934,   430.119,    92.751,    25.786,     0.000,
   273.701,   600.000,   123.793,    24.073,     0.001,     0.000,    66.236,     0.450,    57.443,   783.000,     1.000,    14.639,  -112.137,    62.487,   373.934,   430.028,    92.757,    25.773,     0.000,
   273.806,   600.000,   123.794,    24.025,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.648,  -179.166,     0.000,   372.145,   429.753,    94.235,    27.323,     0.000,
   273.903,   600.000,   123.794,    23.988,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.702,  -185.741,     0.000,   366.945,   429.526,    93.724,    29.435,     0.000,
   274.000,   600.000,   123.795,    23.970,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.786,  -219.357,     0.000,   356.208,   429.425,   109.454,    36.687,     0.000,
   274.104,   600.000,   123.795,    23.942,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.867,  -216.758,     0.000,   351.159,   429.266,   105.412,    33.239,     0.000,
   274.201,   600.000,   123.795,    23.905,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.881,  -230.557,     0.000,   332.988,   429.057,   100.873,    33.615,     0.000,
   274.306,   600.000,   123.795,    23.865,     0.001,     0.000,   127.480,     0.450,    57.445,   783.000,     1.000,    14.837,  -108.535,   120.264,   323.454,   428.820,    95.738,    27.695,     0.000,
   274.403,   600.000,   123.795,    23.932,     0.001,     0.000,   586.852,     0.450,    57.445,   783.000,     1.000,    14.753,   361.096,   553.634,   340.993,   429.129,    93.742,    10.659,     0.000,
   274.500,   600.000,   123.794,    24.165,     0.001,     0.000,   735.594,     0.450,    57.444,   783.000,     1.000,    14.698,   550.670,   693.957,   381.063,   430.440,   106.046,   -12.137,     0.000,
   274.604,   600.000,   123.793,    24.389,     0.000,     0.000,   565.349,     0.450,    57.443,   783.000,     1.000,    14.651,   390.944,   533.348,   391.174,   431.779,   119.696,   -17.896,     0.000,
   274.701,   600.000,   123.793,    24.434,     0.000,     0.000,   153.147,     0.450,    57.443,   783.000,     1.000,    14.591,    -2.954,   144.478,   384.855,   432.128,   107.686,    -7.528,     0.000,
   274.806,   600.000,   123.793,    24.322,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.561,  -180.034,     0.000,   350.140,   431.508,    89.382,     9.284,     0.000,
   274.903,   600.000,   123.793,    24.200,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.554,  -222.185,     0.000,   317.202,   430.783,    83.976,    24.628,     0.000,
   275.000,   600.000,   123.794,    24.101,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.617,  -260.300,     0.000,   306.200,   430.217,   100.677,    35.606,     0.000,
   275.104,   600.000,   123.794,    23.995,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.729,  -260.304,     0.000,   300.057,   429.601,    95.233,    35.526,     0.000,
   275.201,   600.000,   123.794,    23.912,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.727,  -273.041,     0.000,   294.425,   429.105,    99.520,    38.841,     0.000,
   275.306,   600.000,   123.794,    23.858,     0.001,     0.000,   133.359,     0.450,    57.444,   783.000,     1.000,    14.675,  -123.632,   125.811,   304.654,   428.780,    92.872,    32.445,     0.000,
   275.403,   600.000,   123.794,    23.919,     0.001,     0.000,   583.463,     0.450,    57.444,   783.000,     1.000,    14.596,   354.349,   550.437,   334.578,   429.057,    86.543,    15.065,     0.000,
   275.500,   600.000,   123.794,    24.149,     0.001,     0.000,   763.692,     0.450,    57.444,   783.000,     1.000,    14.632,   570.725,   720.464,   376.652,   430.353,   110.605,   -14.566,     0.000,
   275.604,   600.000,   123.795,    24.385,     0.000,     0.000,   604.948,     0.450,    57.445,   783.000,     1.000,    14.836,   417.378,   570.706,   387.002,   431.756,   135.187,   -26.613,     0.000,
   275.701,   600.000,   123.795,    24.451,     0.000,     0.000,   178.818,     0.450,    57.445,   783.000,     1.000,    14.995,     1.417,   168.696,   370.633,   432.214,   116.209,   -10.510,     0.000,
   275.806,   600.000,   123.795,    24.370,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    15.018,  -191.745,     0.000,   348.308,   431.765,   101.493,     6.794,     0.000,
   275.903,   600.000,   123.795,    24.295,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.950,  -219.928,     0.000,   332.395,   431.321,   102.331,    18.671,     0.000,
   276.000,   600.000,   123.795,    24.232,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.768,  -225.881,     0.000,   323.525,   430.959,    93.769,    24.678,     0.000,
   276.104,   600.000,   123.795,    24.161,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.704,  -223.672,     0.000,   326.002,   430.551,    96.795,    22.328,     0.000,
   276.201,   600.000,   123.795,    24.098,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.697,  -282.464,     0.000,   327.060,   430.190,   152.782,    26.552,     0.000,
   276.306,   600.000,   123.794,    24.042,     0.001,     0.000,   115.814,     0.450,    57.444,   783.000,     1.000,    14.707,  -205.907,   109.259,   339.682,   429.848,   202.138,    22.862,     0.000,
   276.403,   600.000,   123.794,    24.058,     0.001,     0.000,   529.524,     0.450,    57.444,   783.000,     1.000,    14.756,   197.851,   499.551,   356.629,   429.894,   222.337,     6.099,     0.000,
   276.500,   600.000,   123.795,    24.159,     0.001,     0.000,   561.552,     0.450,    57.445,   783.000,     1.000,    14.733,   238.895,   529.766,   389.102,   430.478,   255.014,    -5.519,     0.000,
   276.604,   600.000,   123.795,    24.225,     0.001,     0.000,   375.626,     0.450,    57.445,   783.000,     1.000,    14.756,   111.738,   354.364,   395.281,   430.884,   208.995,    -1.972,     0.000,
   276.701,   600.000,   123.795,    24.198,     0.001,     0.000,   137.076,     0.450,    57.445,   783.000,     1.000,    14.789,  -139.644,   129.317,   359.503,   430.760,   184.560,    13.144,     0.000,
   276.806,   600.000,   123.795,    24.099,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.832,  -306.075,     0.000,   318.816,   430.202,   162.751,    31.939,     0.000,
   276.903,   600.000,   123.796,    24.030,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.826,  -331.196,     0.000,   295.039,   429.789,   149.407,    47.039,     0.000,
   277.000,   600.000,   123.795,    23.962,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.731,  -376.785,     0.000,   279.163,   429.400,   164.193,    62.355,     0.000,
   277.104,   600.000,   123.795,    23.885,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.692,  -376.377,     0.000,   283.097,   428.956,   172.038,    58.479,     0.000,
   277.201,   600.000,   123.795,    23.812,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.633,  -382.975,     0.000,   283.493,   428.534,   179.668,    58.265,     0.000,
   277.306,   600.000,   123.795,    23.737,     0.001,     0.000,   109.977,     0.450,    57.445,   783.000,     1.000,    14.642,  -294.207,   103.751,   298.999,   428.095,   208.442,    60.422,     0.000,
   277.403,   600.000,   123.796,    23.699,     0.001,     0.000,   261.402,     0.450,    57.446,   783.000,     1.000,    14.713,  -141.269,   246.606,   344.385,   427.862,   248.657,    55.741,     0.000,
   277.500,   600.000,   123.796,    23.693,     0.001,     0.000,   284.136,     0.450,    57.446,   783.000,     1.000,    14.736,   -28.251,   268.053,   367.617,   427.815,   204.015,    32.090,     0.000,
   277.604,   600.000,   123.798,    23.712,     0.001,     0.000,   214.570,     0.450,    57.448,   783.000,     1.000,    14.844,  -222.010,   202.424,   379.517,   427.921,   336.677,    39.353,     0.000,
   277.701,   600.000,   123.798,    23.662,     0.001,     0.000,    59.652,     0.450,    57.448,   783.000,     1.000,    14.976,  -305.778,    56.276,   370.448,   427.635,   265.052,    39.816,     0.000,
   277.806,   600.000,   123.796,    23.608,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.859,  -314.580,     0.000,   339.912,   427.346,   179.911,    47.234,     0.000,
   277.903,   600.000,   123.796,    23.557,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.855,  -339.308,     0.000,   305.195,   427.058,   154.792,    62.652,     0.000,
   278.000,   600.000,   123.795,    23.481,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.502,  -355.825,     0.000,   288.632,   426.628,   151.307,    66.521,     0.000,
   278.104,   600.000,   123.794,    23.388,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.266,  -383.887,     0.000,   288.078,   426.096,   176.763,    69.106,     0.000,
   278.201,   600.000,   123.794,    23.300,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.292,  -378.186,     0.000,   293.317,   425.590,   176.899,    69.014,     0.000,
   278.306,   600.000,   123.795,    23.228,     0.001,     0.000,    99.889,     0.450,    57.445,   783.000,     1.000,    14.311,  -267.435,    94.235,   300.713,   425.160,   179.658,    57.564,     0.000,
   278.403,   600.000,   123.796,    23.233,     0.001,     0.000,   545.311,     0.450,    57.446,   783.000,     1.000,    14.584,   175.505,   514.445,   323.466,   425.147,   206.563,    30.695,     0.000,
   278.500,   600.000,   123.799,    23.331,     0.001,     0.000,   618.766,     0.450,    57.449,   783.000,     1.000,    14.812,   278.234,   583.742,   374.960,   425.694,   261.194,    -6.420,     0.000,
   278.604,   600.000,   123.798,    23.430,     0.001,     0.000,   600.055,     0.450,    57.448,   783.000,     1.000,    14.944,   269.051,   566.089,   361.926,   426.268,   244.225,   -11.529,     0.000,
   278.701,   600.000,   123.796,    23.422,     0.001,     0.000,   165.863,     0.450,    57.446,   783.000,     1.000,    14.954,  -139.396,   156.475,   339.736,   426.298,   199.678,     9.631,     0.000,
   278.806,   600.000,   123.795,    23.327,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.611,  -315.682,     0.000,   307.821,   425.744,   164.246,    33.513,     0.000,
   278.903,   600.000,   123.793,    23.245,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.184,  -353.031,     0.000,   283.210,   425.280,   154.819,    56.143,     0.000,
   279.000,   600.000,   123.792,    23.132,     0.001,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    13.933,  -443.493,     0.000,   269.692,   424.644,   206.353,    82.189,     0.000,
   279.104,   600.000,   123.793,    23.008,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    13.929,  -422.740,     0.000,   258.822,   423.934,   177.377,    80.251,     0.000,
   279.201,   600.000,   123.794,    22.913,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.153,  -417.526,     0.000,   252.703,   423.365,   166.434,    80.430,     0.000,
   279.306,   600.000,   123.794,    22.825,     0.001,     0.000,   123.848,     0.450,    57.444,   783.000,     1.000,    14.427,  -283.383,   116.838,   259.588,   422.855,   163.811,    73.142,     0.000,
   279.403,   600.000,   123.794,    22.823,     0.001,     0.000,   567.432,     0.450,    57.444,   783.000,     1.000,    14.538,   179.569,   535.313,   279.424,   422.796,   158.550,    53.821,     0.000,
   279.500,   600.000,   123.795,    22.971,     0.001,     0.000,   784.988,     0.450,    57.445,   783.000,     1.000,    14.554,   442.264,   740.554,   300.126,   423.596,   142.878,    31.942,     0.000,
   279.604,   600.000,   123.793,    23.102,     0.000,     0.000,   601.080,     0.450,    57.443,   783.000,     1.000,    14.311,   240.913,   567.057,   315.538,   424.409,   188.359,    28.914,     0.000,
   279.701,   600.000,   123.792,    23.025,     0.000,     0.000,   161.349,     0.450,    57.442,   783.000,     1.000,    14.084,  -179.273,   152.216,   303.534,   424.042,   173.784,    37.197,     0.000,
   279.806,   600.000,   123.792,    22.825,     0.000,     0.000,     0.000,     0.450,    57.442,   783.000,     1.000,    14.016,  -319.130,     0.000,   284.849,   422.891,   137.842,    43.246,     0.000,
   279.903,   600.000,   123.793,    22.691,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.065,  -326.001,     0.000,   272.932,   422.124,   127.585,    49.223,     0.000,
   280.000,   600.000,   123.794,    22.561,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.275,  -341.070,     0.000,   262.794,   421.382,   126.088,    56.395,     0.000,
   280.104,   600.000,   123.794,    22.448,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.535,  -354.103,     0.000,   255.233,   420.726,   126.778,    61.831,     0.000,
   280.201,   600.000,   123.795,    22.343,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.546,  -365.206,     0.000,   250.015,   420.132,   128.854,    66.235,     0.000,
   280.306,   600.000,   123.794,    22.247,     0.001,     0.000,   113.811,     0.450,    57.444,   783.000,     1.000,    14.415,  -239.389,   107.369,   264.546,   419.565,   131.624,    60.115,     0.000,
   280.403,   600.000,   123.793,    22.229,     0.001,     0.000,   383.743,     0.450,    57.443,   783.000,     1.000,    14.201,    76.590,   362.022,   310.954,   419.428,   135.753,    41.204,     0.000,
   280.500,   600.000,   123.792,    22.352,     0.001,     0.000,   752.105,     0.450,    57.442,   783.000,     1.000,    13.982,   424.171,   709.533,   316.605,   420.067,   158.638,    23.263,     0.000,
   280.604,   600.000,   123.792,    22.518,     0.000,     0.000,   594.328,     0.450,    57.442,   783.000,     1.000,    13.898,   309.689,   560.686,   330.214,   421.044,   149.913,    10.254,     0.000,
   280.701,   600.000,   123.792,    22.510,     0.000,     0.000,   156.894,     0.450,    57.442,   783.000,     1.000,    13.951,  -111.643,   148.013,   319.821,   421.084,   140.632,    17.761,     0.000,
   280.806,   600.000,   123.793,    22.333,     0.001,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.109,  -282.095,     0.000,   299.054,   420.100,   128.591,    32.459,     0.000,
   280.903,   600.000,   123.794,    22.217,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.346,  -303.941,     0.000,   281.879,   419.422,   121.532,    44.866,     0.000,
   281.000,   600.000,   123.795,    22.114,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.406,  -331.774,     0.000,   269.686,   418.827,   126.430,    56.204,     0.000,
   281.104,   600.000,   123.795,    22.028,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.369,  -341.359,     0.000,   268.832,   418.330,   133.127,    58.735,     0.000,
   281.201,   600.000,   123.795,    21.959,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.272,  -340.999,     0.000,   266.943,   417.932,   130.869,    59.140,     0.000,
   281.306,   600.000,   123.794,    21.899,     0.001,     0.000,   119.050,     0.450,    57.444,   783.000,     1.000,    14.080,  -187.880,   112.311,   282.965,   417.586,   120.844,    44.726,     0.000,
   281.403,   600.000,   123.794,    21.942,     0.001,     0.000,   558.701,     0.450,    57.444,   783.000,     1.000,    14.020,   309.561,   527.077,   320.917,   417.754,   105.973,    14.707,     0.000,
   281.500,   600.000,   123.794,    22.175,     0.001,     0.000,   774.372,     0.450,    57.444,   783.000,     1.000,    14.054,   594.595,   730.539,   363.021,   419.018,    95.591,   -15.643,     0.000,
   281.604,   600.000,   123.794,    22.439,     0.000,     0.000,   589.107,     0.450,    57.444,   783.000,     1.000,    14.115,   434.160,   555.762,   378.962,   420.560,   110.922,   -30.918,     0.000,
   281.701,   600.000,   123.794,    22.507,     0.000,     0.000,   152.501,     0.450,    57.444,   783.000,     1.000,    14.178,    -0.983,   143.869,   361.967,   421.043,   100.306,   -14.529,     0.000,
   281.806,   600.000,   123.794,    22.403,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.181,  -182.551,     0.000,   335.574,   420.472,    91.713,     5.940,     0.000,
   281.903,   600.000,   123.794,    22.323,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.148,  -218.834,     0.000,   317.746,   420.006,    96.360,    20.214,     0.000,
   282.000,   600.000,   123.795,    22.238,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.128,  -237.804,     0.000,   309.204,   419.528,    99.341,    28.139,     0.000,
   282.104,   600.000,   123.794,    22.159,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.137,  -250.688,     0.000,   300.749,   419.074,    98.452,    33.913,     0.000,
   282.201,   600.000,   123.795,    22.087,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.178,  -269.754,     0.000,   294.425,   418.659,   105.705,    39.815,     0.000,
   282.306,   600.000,   123.795,    22.032,     0.001,     0.000,   116.641,     0.450,    57.445,   783.000,     1.000,    14.151,  -126.163,   110.039,   308.849,   418.331,    99.968,    26.751,     0.000,
   282.403,   600.000,   123.794,    22.098,     0.001,     0.000,   554.280,     0.450,    57.444,   783.000,     1.000,    14.137,   371.415,   522.906,   345.496,   418.628,    81.794,    -3.435,     0.000,
   282.500,   600.000,   123.794,    22.348,     0.001,     0.000,   769.011,     0.450,    57.444,   783.000,     1.000,    14.145,   630.546,   725.483,   380.099,   419.999,    84.220,   -29.184,     0.000,
   282.604,   600.000,   123.794,    22.617,     0.000,     0.000,   562.494,     0.450,    57.444,   783.000,     1.000,    14.156,   470.513,   530.655,   399.583,   421.570,    75.886,   -37.731,     0.000,
   282.701,   600.000,   123.794,    22.691,     0.000,     0.000,   146.460,     0.450,    57.444,   783.000,     1.000,    14.147,    47.268,   138.170,   379.433,   422.083,    72.173,   -23.920,     0.000,
   282.806,   600.000,   123.793,    22.586,     0.000,     0.000,     0.000,     0.450,    57.443,   783.000,     1.000,    14.148,  -130.700,     0.000,   355.621,   421.516,    72.978,    -8.173,     0.000,
   282.903,   600.000,   123.794,    22.482,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.183,  -158.491,     0.000,   341.544,   420.920,    77.297,     1.818,     0.000,
   283.000,   600.000,   123.794,    22.397,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.204,  -194.043,     0.000,   321.027,   420.425,    77.546,    17.099,     0.000,
   283.104,   600.000,   123.794,    22.324,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.272,  -201.388,     0.000,   311.018,   420.009,    71.647,    20.749,     0.000,
   283.201,   600.000,   123.794,    22.247,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.296,  -215.748,     0.000,   304.724,   419.578,    75.298,    25.596,     0.000,
   283.306,   600.000,   123.794,    22.167,     0.001,     0.000,   114.227,     0.450,    57.444,   783.000,     1.000,    14.285,   -85.586,   107.762,   318.327,   419.102,    75.103,    17.469,     0.000,
   283.403,   600.000,   123.794,    22.246,     0.001,     0.000,   548.236,     0.450,    57.444,   783.000,     1.000,    14.221,   393.679,   517.203,   354.137,   419.462,    66.912,    -8.712,     0.000,
   283.500,   600.000,   123.794,    22.496,     0.000,     0.000,   692.782,     0.450,    57.444,   783.000,     1.000,    14.237,   588.756,   653.568,   401.699,   420.848,    80.974,   -35.312,     0.000,
   283.604,   600.000,   123.794,    22.753,     0.000,     0.000,   554.748,     0.450,    57.444,   783.000,     1.000,    14.275,   455.018,   523.347,   409.639,   422.349,   106.663,   -51.044,     0.000,
   283.701,   600.000,   123.794,    22.828,     0.000,     0.000,   137.801,     0.450,    57.444,   783.000,     1.000,    14.324,    19.030,   130.001,   386.240,   422.862,   102.589,   -28.240,     0.000,
   283.806,   600.000,   123.794,    22.735,     0.000,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.340,  -151.925,     0.000,   357.653,   422.359,    94.613,    -7.394,     0.000,
   283.903,   600.000,   123.795,    22.662,     0.000,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.361,  -178.351,     0.000,   341.544,   421.933,    95.191,     2.771,     0.000,
   284.000,   600.000,   123.794,    22.585,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.289,  -209.881,     0.000,   321.027,   421.497,    91.333,    18.078,     0.000,
   284.104,   600.000,   123.794,    22.510,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.259,  -221.039,     0.000,   311.018,   421.065,    87.103,    23.889,     0.000,
   284.201,   600.000,   123.794,    22.447,     0.001,     0.000,     0.000,     0.450,    57.444,   783.000,     1.000,    14.246,  -229.601,     0.000,   308.283,   420.704,    89.114,    28.065,     0.000,
   284.306,   600.000,   123.794,    22.383,     0.001,     0.000,   101.437,     0.450,    57.444,   783.000,     1.000,    14.194,  -104.687,    95.695,   326.945,   420.327,    87.455,    19.545,     0.000,
   284.403,   600.000,   123.795,    22.432,     0.001,     0.000,   468.138,     0.450,    57.445,   783.000,     1.000,    14.207,   310.277,   441.640,   364.753,   420.539,    82.472,    -6.896,     0.000,
   284.500,   600.000,   123.795,    22.660,     0.001,     0.000,   710.497,     0.450,    57.445,   783.000,     1.000,    14.275,   608.099,   670.280,   407.423,   421.778,    97.839,   -50.013,     0.000,
   284.604,   600.000,   123.796,    22.884,     0.000,     0.000,   494.159,     0.450,    57.446,   783.000,     1.000,    14.378,   368.066,   466.188,   425.943,   423.126,   178.509,   -77.571,     0.000,
   284.701,   600.000,   123.796,    22.919,     0.000,     0.000,   129.625,     0.450,    57.446,   783.000,     1.000,    14.532,    -5.473,   122.288,   396.078,   423.390,   141.255,   -40.806,     0.000,
   284.806,   600.000,   123.796,    22.853,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.521,  -150.406,     0.000,   362.063,   423.023,    99.980,   -10.534,     0.000,
   284.903,   600.000,   123.796,    22.793,     0.001,     0.000,     0.000,     0.450,    57.446,   783.000,     1.000,    14.507,  -185.788,     0.000,   343.223,   422.676,   104.007,     2.328,     0.000,
   285.000,   600.000,   123.795,    22.724,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.335,  -255.702,     0.000,   327.937,   422.293,   147.523,    13.824,     0.000,
   285.104,   600.000,   123.795,    22.651,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.186,  -307.922,     0.000,   310.092,   421.861,   167.972,    28.180,     0.000,
   285.201,   600.000,   123.795,    22.576,     0.001,     0.000,     0.000,     0.450,    57.445,   783.000,     1.000,    14.151,  -325.491,     0.000,   297.436,   421.446,   164.703,    36.778,     0.000,
   285.306,   600.000,   123.795,    22.509,     0.001,     0.000,   109.387,     0.450,    57.445,   783.000,     1.000,    14.164,  -199.891,   103.195,   304.654,   421.051,   157.285,    29.404,     0.000,
