JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG
    94.500, 123.794, 123.795, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800,
    94.604, 123.793, 123.794, 123.794, 123.795, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801,
    94.701, 123.793, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801,
    94.806, 123.794, 123.795, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.802,
    94.903, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.799, 123.800, 123.801, 123.801, 123.802,
    95.000, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.802, 123.802,
    95.104, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
    95.201, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
    95.306, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802,
    95.403, 123.793, 123.793, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802, 123.802, 123.803,
    95.500, 123.793, 123.793, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802, 123.802, 123.803,
    95.604, 123.793, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.802, 123.802, 123.803,
    95.701, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
    95.806, 123.797, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801,
    95.903, 123.798, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801,
    96.000, 123.798, 123.798, 123.798, 123.798, 123.797, 123.798, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801,
    96.104, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801,
    96.201, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801,
    96.306, 123.800, 123.800, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800,
    96.403, 123.802, 123.802, 123.801, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    96.500, 123.801, 123.801, 123.801, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    96.604, 123.803, 123.803, 123.802, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    96.701, 123.822, 123.820, 123.817, 123.814, 123.812, 123.811, 123.810, 123.809, 123.808, 123.807, 123.806, 123.805, 123.804, 123.803, 123.802, 123.801, 123.800, 123.799, 123.799, 123.798, 123.797, 123.797, 123.797, 123.796, 123.796, 123.795, 123.794, 123.794, 123.794, 123.793,
    96.806, 123.825, 123.823, 123.820, 123.817, 123.815, 123.814, 123.813, 123.811, 123.810, 123.809, 123.808, 123.807, 123.805, 123.804, 123.804, 123.802, 123.801, 123.800, 123.798, 123.797, 123.797, 123.796, 123.796, 123.796, 123.795, 123.795, 123.794, 123.793, 123.793, 123.792,
    96.903, 123.804, 123.804, 123.804, 123.803, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.796,
    97.000, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.799, 123.799, 123.799, 123.798, 123.798, 123.797, 123.797,
    97.104, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797,
    97.201, 123.802, 123.802, 123.802, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798,
    97.306, 123.803, 123.803, 123.803, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.797, 123.798, 123.798, 123.798,
    97.403, 123.803, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798,
    97.500, 123.804, 123.804, 123.803, 123.803, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797,
    97.604, 123.803, 123.803, 123.803, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.797, 123.797,
    97.701, 123.804, 123.804, 123.803, 123.803, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.799, 123.799, 123.798, 123.798, 123.797, 123.797, 123.797,
    97.806, 123.803, 123.803, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797,
    97.903, 123.802, 123.802, 123.802, 123.802, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798,
    98.000, 123.802, 123.802, 123.802, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798,
    98.104, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    98.201, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    98.306, 123.802, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    98.403, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798,
    98.500, 123.802, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798,
    98.604, 123.805, 123.804, 123.804, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797,
    98.701, 123.808, 123.808, 123.807, 123.806, 123.805, 123.804, 123.803, 123.803, 123.803, 123.802, 123.802, 123.802, 123.801, 123.801, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796,
    98.806, 123.808, 123.808, 123.807, 123.806, 123.805, 123.804, 123.804, 123.803, 123.803, 123.802, 123.802, 123.802, 123.801, 123.801, 123.801, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796,
    98.903, 123.804, 123.804, 123.803, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.797,
    99.000, 123.804, 123.804, 123.804, 123.803, 123.803, 123.802, 123.802, 123.801, 123.801, 123.801, 123.801, 123.801, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.796,
    99.104, 123.798, 123.798, 123.798, 123.799, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.798, 123.798, 123.798, 123.798,
    99.201, 123.795, 123.795, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799, 123.799,
    99.306, 123.789, 123.790, 123.791, 123.792, 123.793, 123.793, 123.794, 123.794, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801,
    99.403, 123.777, 123.780, 123.782, 123.784, 123.786, 123.787, 123.788, 123.789, 123.790, 123.791, 123.792, 123.793, 123.794, 123.795, 123.796, 123.797, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.802, 123.802, 123.802, 123.803, 123.804, 123.804, 123.805,
    99.500, 123.792, 123.793, 123.793, 123.794, 123.795, 123.795, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.802, 123.803,
    99.604, 123.784, 123.786, 123.788, 123.789, 123.790, 123.791, 123.791, 123.792, 123.793, 123.793, 123.794, 123.795, 123.795, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.801, 123.802, 123.801, 123.802, 123.803, 123.804, 123.805, 123.805,
    99.701, 123.789, 123.790, 123.791, 123.792, 123.793, 123.793, 123.794, 123.794, 123.794, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.800, 123.801, 123.801, 123.801, 123.801, 123.802, 123.803, 123.804, 123.805,
    99.806, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.801, 123.801, 123.801, 123.801, 123.802, 123.802, 123.803,
    99.903, 123.797, 123.798, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.802, 123.802, 123.802,
   100.000, 123.798, 123.798, 123.798, 123.798, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.802, 123.802, 123.802,
   100.104, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802,
   100.201, 123.797, 123.798, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
   100.306, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801,
   100.403, 123.788, 123.790, 123.790, 123.791, 123.791, 123.792, 123.793, 123.793, 123.794, 123.794, 123.794, 123.795, 123.795, 123.796, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.802, 123.802, 123.802, 123.802, 123.803, 123.803,
   100.500, 123.779, 123.782, 123.784, 123.785, 123.786, 123.787, 123.788, 123.789, 123.790, 123.791, 123.791, 123.792, 123.793, 123.794, 123.795, 123.796, 123.797, 123.798, 123.799, 123.799, 123.800, 123.801, 123.802, 123.802, 123.803, 123.803, 123.804, 123.804, 123.805, 123.806,
   100.604, 123.787, 123.789, 123.790, 123.790, 123.791, 123.791, 123.792, 123.792, 123.793, 123.793, 123.794, 123.794, 123.795, 123.796, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.802, 123.803, 123.804, 123.804,
   100.701, 123.790, 123.792, 123.792, 123.792, 123.792, 123.793, 123.793, 123.793, 123.794, 123.794, 123.795, 123.795, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802, 123.803, 123.804,
   100.806, 123.796, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802, 123.802,
   100.903, 123.797, 123.798, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801,
   101.000, 123.797, 123.798, 123.797, 123.797, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
   101.104, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.802,
   101.201, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801,
   101.306, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801,
   101.403, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801,
   101.500, 123.793, 123.793, 123.794, 123.794, 123.794, 123.794, 123.794, 123.795, 123.795, 123.795, 123.796, 123.796, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.801, 123.801, 123.801, 123.801, 123.801, 123.802,
   101.604, 123.797, 123.797, 123.797, 123.797, 123.796, 123.796, 123.796, 123.797, 123.797, 123.797, 123.797, 123.797, 123.798, 123.798, 123.798, 123.798, 123.798, 123.798, 123.799, 123.799, 123.799, 123.799, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.800, 123.801,
